Greedy,Greedy_1,Greedy_5,BBB_Adam_001,BBB_Adam_0001,BBB_RMS_001,BBB_RMS_0001
775.0,715.0,4750.0,1385.0,1290.0,1695.0,4750.0
775.0,715.0,4750.0,1385.0,1290.0,1695.0,4750.0
775.0,715.0,4750.0,1385.0,1290.0,1695.0,4750.0
775.0,715.0,4755.0,1385.0,1290.0,1695.0,4755.0
775.0,715.0,4760.0,1385.0,1290.0,1695.0,4760.0
775.0,715.0,4765.0,1385.0,1290.0,1695.0,4765.0
775.0,715.0,4765.0,1385.0,1290.0,1695.0,4765.0
775.0,715.0,4770.0,1390.0,1290.0,1695.0,4770.0
775.0,715.0,4775.0,1390.0,1290.0,1695.0,4775.0
775.0,715.0,4775.0,1425.0,1290.0,1695.0,4775.0
775.0,715.0,4775.0,1425.0,1290.0,1695.0,4775.0
775.0,715.0,4780.0,1425.0,1290.0,1695.0,4780.0
780.0,720.0,4785.0,1425.0,1290.0,1695.0,4785.0
780.0,720.0,4790.0,1425.0,1290.0,1695.0,4790.0
780.0,720.0,4790.0,1425.0,1290.0,1730.0,4790.0
780.0,720.0,4795.0,1425.0,1290.0,1730.0,4795.0
780.0,720.0,4800.0,1425.0,1290.0,1730.0,4800.0
780.0,720.0,4805.0,1425.0,1290.0,1730.0,4805.0
785.0,720.0,4810.0,1425.0,1295.0,1730.0,4810.0
785.0,720.0,4815.0,1425.0,1295.0,1730.0,4815.0
785.0,720.0,4815.0,1425.0,1295.0,1730.0,4815.0
785.0,720.0,4815.0,1425.0,1295.0,1730.0,4815.0
785.0,720.0,4815.0,1425.0,1295.0,1730.0,4815.0
785.0,720.0,4820.0,1425.0,1295.0,1730.0,4820.0
785.0,720.0,4825.0,1425.0,1295.0,1730.0,4825.0
785.0,720.0,4825.0,1425.0,1295.0,1730.0,4825.0
785.0,720.0,4830.0,1425.0,1295.0,1730.0,4830.0
785.0,720.0,4835.0,1425.0,1295.0,1730.0,4835.0
785.0,720.0,4835.0,1425.0,1295.0,1730.0,4835.0
785.0,720.0,4835.0,1425.0,1295.0,1730.0,4835.0
790.0,725.0,4840.0,1425.0,1295.0,1730.0,4840.0
790.0,725.0,4840.0,1425.0,1295.0,1730.0,4840.0
790.0,725.0,4840.0,1425.0,1295.0,1730.0,4840.0
790.0,725.0,4845.0,1425.0,1295.0,1730.0,4845.0
795.0,725.0,4850.0,1425.0,1295.0,1730.0,4850.0
795.0,725.0,4850.0,1425.0,1295.0,1730.0,4850.0
795.0,725.0,4850.0,1425.0,1295.0,1730.0,4850.0
795.0,725.0,4855.0,1425.0,1295.0,1730.0,4855.0
795.0,725.0,4855.0,1425.0,1295.0,1730.0,4855.0
795.0,725.0,4855.0,1425.0,1295.0,1730.0,4855.0
795.0,725.0,4855.0,1425.0,1295.0,1730.0,4855.0
795.0,725.0,4855.0,1425.0,1295.0,1730.0,4855.0
795.0,725.0,4860.0,1425.0,1295.0,1730.0,4860.0
795.0,725.0,4860.0,1425.0,1295.0,1730.0,4860.0
795.0,725.0,4860.0,1420.0,1295.0,1725.0,4860.0
795.0,725.0,4860.0,1420.0,1295.0,1725.0,4860.0
795.0,725.0,4860.0,1420.0,1295.0,1725.0,4860.0
795.0,725.0,4865.0,1420.0,1295.0,1725.0,4865.0
795.0,725.0,4870.0,1425.0,1295.0,1725.0,4870.0
795.0,725.0,4870.0,1425.0,1295.0,1725.0,4870.0
795.0,725.0,4875.0,1425.0,1295.0,1725.0,4875.0
795.0,725.0,4875.0,1425.0,1295.0,1725.0,4875.0
795.0,725.0,4875.0,1460.0,1295.0,1760.0,4875.0
795.0,725.0,4875.0,1460.0,1295.0,1760.0,4875.0
800.0,725.0,4880.0,1460.0,1295.0,1760.0,4880.0
800.0,725.0,4885.0,1460.0,1295.0,1760.0,4885.0
800.0,725.0,4885.0,1460.0,1295.0,1760.0,4885.0
800.0,725.0,4890.0,1460.0,1295.0,1760.0,4890.0
800.0,725.0,4895.0,1460.0,1295.0,1760.0,4895.0
800.0,725.0,4895.0,1460.0,1295.0,1760.0,4895.0
800.0,725.0,4895.0,1460.0,1295.0,1760.0,4895.0
800.0,725.0,4900.0,1460.0,1295.0,1760.0,4900.0
800.0,725.0,4905.0,1460.0,1295.0,1760.0,4905.0
800.0,725.0,4905.0,1460.0,1295.0,1760.0,4905.0
800.0,725.0,4910.0,1460.0,1295.0,1760.0,4910.0
800.0,725.0,4915.0,1460.0,1295.0,1760.0,4915.0
800.0,725.0,4915.0,1460.0,1295.0,1795.0,4915.0
800.0,725.0,4915.0,1460.0,1295.0,1830.0,4915.0
800.0,725.0,4920.0,1460.0,1295.0,1830.0,4920.0
800.0,725.0,4925.0,1460.0,1295.0,1830.0,4925.0
800.0,725.0,4930.0,1460.0,1295.0,1830.0,4930.0
800.0,725.0,4935.0,1460.0,1295.0,1830.0,4935.0
800.0,725.0,4940.0,1460.0,1295.0,1830.0,4940.0
800.0,725.0,4940.0,1460.0,1295.0,1830.0,4940.0
800.0,725.0,4940.0,1460.0,1295.0,1830.0,4940.0
800.0,725.0,4945.0,1460.0,1295.0,1830.0,4945.0
800.0,725.0,4950.0,1460.0,1295.0,1830.0,4950.0
800.0,725.0,4950.0,1455.0,1295.0,1830.0,4950.0
800.0,725.0,4950.0,1455.0,1290.0,1825.0,4950.0
800.0,725.0,4950.0,1455.0,1290.0,1825.0,4950.0
800.0,725.0,4955.0,1455.0,1290.0,1825.0,4955.0
800.0,725.0,4955.0,1455.0,1290.0,1825.0,4955.0
800.0,725.0,4955.0,1455.0,1290.0,1825.0,4955.0
800.0,725.0,4960.0,1455.0,1290.0,1825.0,4960.0
800.0,725.0,4960.0,1455.0,1285.0,1820.0,4960.0
800.0,725.0,4960.0,1455.0,1285.0,1820.0,4960.0
800.0,725.0,4960.0,1455.0,1285.0,1820.0,4960.0
800.0,725.0,4960.0,1455.0,1285.0,1820.0,4960.0
800.0,725.0,4960.0,1455.0,1285.0,1820.0,4960.0
800.0,725.0,4960.0,1455.0,1285.0,1820.0,4960.0
800.0,725.0,4965.0,1455.0,1285.0,1820.0,4965.0
800.0,725.0,4965.0,1455.0,1285.0,1820.0,4965.0
800.0,725.0,4965.0,1455.0,1285.0,1820.0,4965.0
800.0,725.0,4965.0,1455.0,1285.0,1820.0,4965.0
800.0,725.0,4970.0,1455.0,1285.0,1820.0,4970.0
800.0,725.0,4970.0,1455.0,1285.0,1820.0,4970.0
800.0,725.0,4975.0,1455.0,1285.0,1820.0,4975.0
800.0,725.0,4975.0,1455.0,1285.0,1820.0,4975.0
800.0,725.0,4980.0,1455.0,1285.0,1820.0,4980.0
800.0,725.0,4985.0,1455.0,1285.0,1820.0,4985.0
800.0,725.0,4990.0,1455.0,1285.0,1820.0,4990.0
800.0,725.0,4990.0,1455.0,1285.0,1820.0,4990.0
800.0,725.0,4995.0,1455.0,1285.0,1820.0,4995.0
800.0,725.0,5000.0,1455.0,1285.0,1820.0,5000.0
800.0,725.0,5000.0,1450.0,1285.0,1820.0,5000.0
800.0,725.0,5005.0,1450.0,1285.0,1820.0,5005.0
800.0,725.0,5010.0,1450.0,1285.0,1820.0,5010.0
800.0,725.0,5010.0,1450.0,1285.0,1820.0,5010.0
800.0,725.0,5010.0,1450.0,1285.0,1820.0,5010.0
800.0,725.0,5015.0,1450.0,1285.0,1820.0,5015.0
800.0,725.0,5015.0,1450.0,1285.0,1820.0,5015.0
800.0,725.0,5015.0,1450.0,1285.0,1820.0,5015.0
800.0,725.0,5020.0,1450.0,1285.0,1820.0,5020.0
800.0,725.0,5025.0,1450.0,1285.0,1820.0,5025.0
800.0,725.0,5025.0,1450.0,1285.0,1820.0,5025.0
800.0,725.0,5030.0,1450.0,1285.0,1820.0,5030.0
800.0,725.0,5030.0,1450.0,1285.0,1820.0,5030.0
800.0,725.0,5035.0,1450.0,1285.0,1820.0,5035.0
800.0,725.0,5040.0,1450.0,1285.0,1820.0,5040.0
800.0,725.0,5040.0,1450.0,1285.0,1820.0,5040.0
800.0,725.0,5040.0,1450.0,1285.0,1815.0,5040.0
800.0,725.0,5040.0,1450.0,1285.0,1815.0,5040.0
800.0,725.0,5045.0,1450.0,1285.0,1815.0,5045.0
800.0,725.0,5050.0,1450.0,1285.0,1815.0,5050.0
800.0,725.0,5050.0,1450.0,1285.0,1815.0,5050.0
800.0,725.0,5055.0,1450.0,1285.0,1815.0,5055.0
800.0,725.0,5060.0,1450.0,1285.0,1815.0,5060.0
800.0,725.0,5065.0,1450.0,1285.0,1815.0,5065.0
800.0,725.0,5070.0,1450.0,1285.0,1815.0,5070.0
800.0,725.0,5075.0,1450.0,1285.0,1815.0,5075.0
800.0,725.0,5075.0,1450.0,1285.0,1850.0,5075.0
800.0,725.0,5075.0,1450.0,1285.0,1850.0,5075.0
800.0,725.0,5080.0,1450.0,1285.0,1850.0,5080.0
800.0,725.0,5085.0,1450.0,1285.0,1850.0,5085.0
800.0,725.0,5085.0,1450.0,1285.0,1850.0,5085.0
800.0,725.0,5090.0,1450.0,1285.0,1850.0,5090.0
800.0,725.0,5090.0,1450.0,1285.0,1850.0,5090.0
805.0,730.0,5095.0,1450.0,1285.0,1850.0,5095.0
805.0,730.0,5095.0,1450.0,1285.0,1845.0,5095.0
805.0,730.0,5100.0,1450.0,1285.0,1845.0,5100.0
805.0,730.0,5105.0,1450.0,1285.0,1845.0,5105.0
805.0,730.0,5110.0,1450.0,1285.0,1845.0,5110.0
805.0,730.0,5115.0,1450.0,1285.0,1845.0,5115.0
805.0,730.0,5115.0,1450.0,1285.0,1845.0,5115.0
805.0,730.0,5115.0,1450.0,1285.0,1845.0,5115.0
805.0,730.0,5120.0,1450.0,1285.0,1845.0,5120.0
805.0,730.0,5120.0,1450.0,1285.0,1845.0,5120.0
805.0,730.0,5120.0,1450.0,1285.0,1845.0,5120.0
805.0,730.0,5120.0,1450.0,1285.0,1845.0,5120.0
805.0,730.0,5120.0,1450.0,1285.0,1845.0,5120.0
805.0,730.0,5120.0,1450.0,1285.0,1845.0,5120.0
805.0,730.0,5125.0,1450.0,1285.0,1845.0,5125.0
805.0,730.0,5125.0,1450.0,1285.0,1845.0,5125.0
805.0,730.0,5125.0,1450.0,1285.0,1845.0,5125.0
805.0,730.0,5125.0,1450.0,1285.0,1845.0,5125.0
805.0,730.0,5130.0,1450.0,1285.0,1845.0,5130.0
805.0,730.0,5135.0,1450.0,1285.0,1845.0,5135.0
805.0,730.0,5140.0,1450.0,1285.0,1845.0,5140.0
805.0,730.0,5145.0,1450.0,1285.0,1845.0,5145.0
805.0,730.0,5150.0,1450.0,1285.0,1845.0,5150.0
805.0,730.0,5155.0,1450.0,1285.0,1845.0,5155.0
805.0,730.0,5155.0,1450.0,1285.0,1845.0,5155.0
805.0,730.0,5160.0,1450.0,1285.0,1845.0,5160.0
805.0,730.0,5165.0,1450.0,1285.0,1845.0,5165.0
805.0,730.0,5170.0,1450.0,1285.0,1845.0,5170.0
805.0,730.0,5170.0,1485.0,1285.0,1880.0,5170.0
805.0,730.0,5175.0,1485.0,1285.0,1880.0,5175.0
805.0,730.0,5175.0,1485.0,1285.0,1880.0,5175.0
805.0,730.0,5175.0,1485.0,1285.0,1880.0,5175.0
805.0,730.0,5180.0,1485.0,1285.0,1880.0,5180.0
805.0,730.0,5180.0,1485.0,1285.0,1880.0,5180.0
805.0,730.0,5180.0,1485.0,1285.0,1880.0,5180.0
805.0,730.0,5185.0,1485.0,1285.0,1880.0,5185.0
805.0,730.0,5190.0,1485.0,1285.0,1880.0,5190.0
805.0,730.0,5190.0,1485.0,1285.0,1880.0,5190.0
805.0,730.0,5190.0,1485.0,1285.0,1880.0,5190.0
805.0,730.0,5195.0,1485.0,1285.0,1880.0,5195.0
805.0,730.0,5200.0,1485.0,1285.0,1880.0,5200.0
805.0,730.0,5200.0,1485.0,1285.0,1880.0,5200.0
805.0,730.0,5200.0,1485.0,1285.0,1880.0,5200.0
810.0,730.0,5205.0,1485.0,1285.0,1880.0,5205.0
810.0,730.0,5205.0,1485.0,1285.0,1880.0,5205.0
815.0,735.0,5210.0,1485.0,1285.0,1880.0,5210.0
815.0,770.0,5210.0,1485.0,1285.0,1880.0,5210.0
815.0,770.0,5215.0,1485.0,1285.0,1880.0,5215.0
815.0,770.0,5215.0,1485.0,1285.0,1880.0,5215.0
815.0,770.0,5215.0,1485.0,1285.0,1880.0,5215.0
815.0,770.0,5220.0,1485.0,1285.0,1880.0,5220.0
815.0,770.0,5225.0,1485.0,1285.0,1880.0,5225.0
815.0,770.0,5225.0,1485.0,1285.0,1880.0,5225.0
815.0,770.0,5230.0,1485.0,1285.0,1880.0,5230.0
815.0,770.0,5230.0,1485.0,1285.0,1880.0,5230.0
815.0,770.0,5230.0,1485.0,1285.0,1880.0,5230.0
815.0,770.0,5230.0,1485.0,1285.0,1880.0,5230.0
815.0,770.0,5230.0,1485.0,1285.0,1880.0,5230.0
815.0,770.0,5235.0,1485.0,1285.0,1880.0,5235.0
815.0,770.0,5240.0,1485.0,1290.0,1885.0,5240.0
815.0,770.0,5240.0,1485.0,1290.0,1885.0,5240.0
815.0,770.0,5240.0,1485.0,1290.0,1885.0,5240.0
815.0,770.0,5240.0,1485.0,1290.0,1885.0,5240.0
815.0,770.0,5245.0,1485.0,1290.0,1885.0,5245.0
815.0,770.0,5245.0,1485.0,1290.0,1885.0,5245.0
