,1Greedy 0.00001,2Greedy 0.00001,3Greedy 0.00001,4Greedy 0.00001,5Greedy 0.00001,6Greedy 0.00001
10521,4620,1995,4020,3710,2635,3120
10522,4620,1995,4020,3710,2635,3120
10523,4620,1995,4020,3710,2635,3120
10524,4620,1995,4020,3710,2635,3120
10525,4620,1995,4020,3710,2635,3120
10526,4620,1995,4020,3710,2635,3120
10527,4620,1995,4020,3710,2635,3120
10528,4620,1995,4020,3710,2635,3120
10529,4620,1995,4020,3710,2635,3120
10530,4620,1995,4020,3710,2635,3120
10531,4620,1995,4020,3710,2635,3120
10532,4620,1995,4020,3710,2635,3120
10533,4620,1995,4020,3710,2635,3120
10534,4620,1995,4020,3710,2635,3120
10535,4620,1995,4020,3710,2635,3120
10536,4620,1995,4025,3710,2635,3120
10537,4620,2030,4025,3710,2670,3120
10538,4620,2030,4025,3710,2670,3120
10539,4620,2030,4025,3710,2670,3120
10540,4620,2030,4025,3710,2670,3120
10541,4620,2030,4025,3710,2670,3120
10542,4620,2030,4025,3710,2670,3120
10543,4620,2030,4025,3710,2670,3120
10544,4620,2030,4025,3710,2670,3120
10545,4620,2030,4025,3710,2670,3120
10546,4620,2030,4025,3710,2670,3120
10547,4620,2030,4025,3710,2670,3120
10548,4620,2030,4025,3710,2670,3120
10549,4620,2030,4025,3710,2670,3120
10550,4620,2030,4025,3710,2670,3120
10551,4620,2030,4025,3710,2670,3120
10552,4620,2030,4025,3710,2670,3120
10553,4620,2030,4025,3710,2670,3120
10554,4620,2030,4025,3710,2670,3120
10555,4620,2030,4025,3710,2670,3120
10556,4620,2030,4025,3710,2670,3120
10557,4620,2030,4025,3710,2670,3120
10558,4620,2030,4025,3710,2670,3120
10559,4620,2030,4025,3710,2670,3120
10560,4620,2030,4025,3710,2670,3120
10561,4620,2030,4025,3710,2670,3120
10562,4620,2030,4025,3710,2670,3120
10563,4620,2030,4030,3710,2670,3120
10564,4620,2030,4030,3710,2670,3120
10565,4620,2030,4030,3710,2670,3120
10566,4620,2030,4030,3710,2670,3120
10567,4620,2030,4030,3710,2670,3120
10568,4620,2030,4030,3710,2670,3120
10569,4620,2030,4030,3710,2670,3120
10570,4620,2030,4030,3710,2670,3125
10571,4620,2030,4030,3710,2670,3125
10572,4620,2030,4030,3710,2670,3125
10573,4620,2030,4030,3710,2670,3125
10574,4620,2030,4030,3710,2670,3125
10575,4620,2030,4030,3710,2670,3125
10576,4620,2030,4030,3710,2670,3125
10577,4620,2030,4030,3710,2670,3125
10578,4620,2030,4030,3710,2670,3125
10579,4620,2030,4030,3710,2670,3125
10580,4620,2030,4065,3710,2670,3125
10581,4620,2030,4065,3710,2670,3125
10582,4620,2030,4065,3710,2670,3125
10583,4620,2030,4065,3710,2670,3125
10584,4620,2030,4065,3710,2670,3125
10585,4620,2030,4065,3710,2670,3125
10586,4620,2030,4065,3710,2670,3125
10587,4620,2030,4065,3710,2670,3125
10588,4620,2030,4065,3710,2670,3125
10589,4620,2030,4065,3710,2670,3125
10590,4620,2030,4065,3710,2670,3125
10591,4620,2030,4065,3710,2670,3125
10592,4620,2030,4065,3710,2670,3125
10593,4620,2030,4065,3710,2670,3125
10594,4620,2035,4065,3710,2670,3125
10595,4620,2035,4065,3710,2670,3125
10596,4620,2035,4065,3710,2670,3125
10597,4620,2035,4065,3710,2670,3125
10598,4620,2035,4065,3710,2670,3125
10599,4620,2035,4065,3710,2670,3125
10600,4620,2035,4065,3710,2670,3125
10601,4620,2035,4065,3710,2670,3125
10602,4620,2035,4065,3710,2670,3125
10603,4620,2035,4065,3710,2670,3125
10604,4620,2035,4065,3710,2670,3125
10605,4620,2035,4070,3710,2670,3125
10606,4620,2035,4070,3710,2670,3125
10607,4620,2035,4070,3710,2670,3125
10608,4620,2035,4070,3710,2670,3125
10609,4620,2035,4070,3710,2670,3125
10610,4620,2035,4070,3710,2670,3125
10611,4620,2035,4070,3710,2705,3125
10612,4620,2035,4070,3710,2705,3125
10613,4620,2035,4070,3710,2705,3125
10614,4620,2035,4070,3710,2705,3125
10615,4620,2035,4070,3710,2705,3125
10616,4620,2035,4070,3710,2705,3125
10617,4620,2035,4070,3710,2705,3125
10618,4620,2035,4070,3710,2705,3125
10619,4620,2035,4070,3710,2705,3125
10620,4620,2035,4070,3710,2705,3125
10621,4620,2035,4070,3710,2705,3125
10622,4620,2035,4070,3710,2700,3125
10623,4620,2035,4070,3710,2700,3125
10624,4620,2035,4070,3710,2700,3125
10625,4620,2035,4070,3710,2700,3125
10626,4620,2035,4070,3710,2700,3125
10627,4620,2035,4070,3710,2700,3125
10628,4620,2035,4070,3710,2700,3125
10629,4620,2035,4070,3710,2700,3125
10630,4620,2035,4070,3710,2700,3125
10631,4620,2035,4070,3710,2700,3125
10632,4620,2035,4070,3710,2700,3125
10633,4620,2035,4070,3710,2700,3125
10634,4620,2035,4070,3710,2700,3125
10635,4620,2035,4070,3710,2700,3125
10636,4620,2035,4070,3710,2700,3125
10637,4620,2035,4070,3710,2700,3125
10638,4620,2035,4070,3710,2700,3125
10639,4620,2035,4070,3710,2700,3125
10640,4620,2035,4070,3710,2700,3125
10641,4620,2035,4070,3710,2700,3125
10642,4620,2035,4070,3710,2700,3125
10643,4620,2035,4070,3710,2700,3125
10644,4620,2035,4070,3710,2700,3125
10645,4620,2035,4070,3710,2700,3125
10646,4620,2035,4070,3710,2700,3125
10647,4620,2035,4070,3710,2700,3125
10648,4620,2035,4070,3710,2700,3125
10649,4620,2035,4070,3710,2700,3125
10650,4620,2035,4070,3710,2700,3125
10651,4620,2035,4070,3710,2700,3125
10652,4620,2035,4070,3710,2700,3125
10653,4620,2035,4070,3710,2700,3125
10654,4620,2035,4070,3710,2700,3125
10655,4620,2035,4070,3710,2700,3125
10656,4620,2035,4070,3710,2700,3125
10657,4620,2035,4070,3710,2700,3125
10658,4620,2035,4070,3710,2700,3125
10659,4620,2035,4070,3710,2700,3125
10660,4620,2035,4070,3710,2700,3125
10661,4620,2035,4070,3710,2700,3125
10662,4620,2035,4070,3710,2700,3125
10663,4620,2035,4070,3710,2700,3125
10664,4620,2035,4070,3710,2700,3125
10665,4620,2035,4070,3710,2700,3125
10666,4620,2035,4070,3710,2700,3125
10667,4620,2035,4070,3710,2700,3125
10668,4620,2035,4070,3710,2700,3125
10669,4620,2035,4070,3710,2700,3125
10670,4620,2035,4070,3710,2700,3125
10671,4620,2035,4070,3710,2700,3125
10672,4620,2035,4070,3710,2700,3125
10673,4620,2035,4070,3710,2700,3125
10674,4620,2035,4070,3710,2700,3125
10675,4620,2035,4070,3710,2700,3125
10676,4620,2035,4070,3710,2700,3125
10677,4620,2035,4070,3710,2700,3125
10678,4620,2035,4070,3710,2700,3125
10679,4620,2035,4070,3710,2700,3125
10680,4620,2035,4070,3710,2700,3125
10681,4620,2035,4070,3710,2700,3125
10682,4620,2035,4070,3710,2700,3125
10683,4620,2035,4070,3710,2700,3125
10684,4620,2035,4070,3710,2700,3125
10685,4620,2035,4070,3710,2700,3125
10686,4620,2035,4070,3710,2700,3125
10687,4620,2035,4075,3710,2700,3125
10688,4620,2035,4075,3710,2700,3125
10689,4620,2035,4080,3710,2700,3125
10690,4620,2035,4080,3710,2700,3125
10691,4620,2035,4080,3710,2700,3125
10692,4620,2035,4080,3710,2700,3125
10693,4620,2035,4080,3710,2700,3125
10694,4620,2035,4080,3710,2700,3125
10695,4620,2035,4080,3710,2700,3125
10696,4620,2035,4080,3710,2700,3125
10697,4620,2035,4080,3710,2700,3125
10698,4620,2035,4080,3710,2700,3125
10699,4620,2035,4080,3710,2700,3125
10700,4620,2035,4080,3710,2700,3125
10701,4620,2035,4080,3710,2700,3125
10702,4620,2035,4080,3710,2700,3125
10703,4620,2035,4080,3710,2700,3125
10704,4620,2035,4080,3710,2700,3125
10705,4625,2040,4080,3715,2705,3130
10706,4625,2040,4080,3715,2705,3130
10707,4625,2040,4080,3715,2705,3130
10708,4625,2040,4080,3715,2705,3130
10709,4625,2040,4080,3715,2705,3130
10710,4625,2040,4080,3715,2705,3130
10711,4625,2040,4080,3715,2705,3130
10712,4625,2040,4080,3715,2705,3130
10713,4625,2040,4080,3715,2705,3130
10714,4625,2040,4080,3715,2705,3130
10715,4625,2040,4080,3715,2705,3130
10716,4625,2040,4080,3715,2705,3130
10717,4625,2040,4080,3715,2705,3130
10718,4625,2040,4080,3715,2705,3130
10719,4625,2040,4080,3715,2705,3130
10720,4625,2040,4080,3715,2705,3130
10721,4625,2040,4080,3715,2705,3130
10722,4625,2040,4080,3715,2705,3130
10723,4625,2040,4080,3715,2705,3130
10724,4625,2040,4080,3715,2705,3135
10725,4625,2040,4080,3715,2705,3135
10726,4625,2040,4080,3715,2705,3135
10727,4625,2040,4080,3715,2705,3135
10728,4625,2040,4080,3715,2705,3135
10729,4625,2040,4080,3715,2705,3135
10730,4625,2040,4080,3715,2705,3135
10731,4625,2040,4080,3715,2705,3135
10732,4625,2040,4080,3715,2705,3135
10733,4625,2040,4080,3715,2705,3135
10734,4625,2040,4080,3715,2705,3135
10735,4625,2040,4080,3715,2705,3135
10736,4625,2040,4080,3715,2705,3135
10737,4625,2040,4080,3715,2705,3135
10738,4625,2075,4080,3715,2705,3135
10739,4625,2075,4080,3715,2705,3135
10740,4625,2075,4080,3715,2705,3135
10741,4625,2075,4080,3715,2705,3135
10742,4625,2075,4080,3715,2705,3135
10743,4625,2075,4080,3715,2705,3135
10744,4625,2075,4080,3715,2705,3135
10745,4625,2075,4080,3715,2705,3135
10746,4625,2075,4080,3715,2705,3135
10747,4625,2075,4080,3715,2705,3135
10748,4625,2075,4080,3715,2705,3135
10749,4625,2075,4080,3715,2705,3135
10750,4625,2075,4080,3715,2705,3135
10751,4625,2075,4080,3715,2705,3135
10752,4625,2075,4080,3715,2705,3135
10753,4625,2075,4080,3715,2705,3135
10754,4625,2075,4080,3715,2705,3135
10755,4625,2075,4080,3715,2705,3135
10756,4625,2075,4080,3715,2705,3135
10757,4625,2075,4080,3715,2705,3135
10758,4625,2075,4080,3715,2700,3135
10759,4625,2075,4080,3715,2700,3135
10760,4625,2075,4080,3715,2700,3135
10761,4625,2075,4080,3715,2700,3135
10762,4625,2075,4080,3715,2700,3135
10763,4625,2075,4080,3715,2700,3135
10764,4625,2075,4080,3715,2700,3135
10765,4625,2075,4080,3715,2700,3135
10766,4625,2075,4080,3715,2700,3135
10767,4625,2075,4080,3715,2700,3135
10768,4625,2075,4080,3715,2700,3135
10769,4625,2075,4080,3715,2700,3135
10770,4625,2075,4080,3715,2700,3135
10771,4625,2075,4080,3715,2700,3135
10772,4625,2075,4080,3715,2700,3135
10773,4625,2075,4080,3715,2700,3135
10774,4625,2075,4080,3715,2700,3135
10775,4625,2075,4080,3715,2700,3135
10776,4625,2075,4080,3715,2700,3135
10777,4625,2075,4080,3715,2700,3135
10778,4625,2075,4080,3715,2700,3135
10779,4625,2075,4080,3715,2700,3135
10780,4625,2075,4080,3715,2700,3135
10781,4625,2075,4080,3715,2700,3135
10782,4625,2075,4080,3715,2700,3135
10783,4625,2075,4080,3715,2700,3135
10784,4625,2075,4080,3715,2700,3135
10785,4625,2075,4085,3715,2700,3135
10786,4625,2075,4085,3715,2700,3135
10787,4625,2075,4085,3715,2700,3135
10788,4625,2075,4085,3715,2700,3135
10789,4625,2075,4085,3715,2700,3135
10790,4625,2075,4085,3715,2700,3135
10791,4625,2075,4085,3715,2700,3135
10792,4625,2075,4085,3715,2700,3135
10793,4625,2075,4085,3715,2700,3135
10794,4625,2075,4085,3715,2700,3135
10795,4625,2075,4085,3715,2700,3135
10796,4625,2075,4085,3715,2700,3135
10797,4625,2075,4085,3715,2700,3135
10798,4625,2075,4085,3715,2735,3135
10799,4625,2075,4085,3715,2735,3135
10800,4625,2075,4085,3715,2735,3135
10801,4625,2075,4085,3715,2735,3135
10802,4625,2075,4085,3715,2735,3135
10803,4625,2075,4085,3715,2735,3135
10804,4625,2075,4090,3715,2735,3135
10805,4625,2075,4090,3715,2735,3135
10806,4625,2075,4090,3715,2735,3135
10807,4660,2075,4090,3715,2735,3135
10808,4660,2075,4090,3715,2735,3135
10809,4660,2075,4090,3715,2735,3135
10810,4660,2075,4090,3715,2735,3135
10811,4660,2075,4090,3715,2735,3135
10812,4660,2075,4090,3715,2735,3135
10813,4660,2075,4090,3715,2735,3135
10814,4660,2075,4090,3715,2735,3135
10815,4660,2075,4090,3715,2735,3135
10816,4660,2075,4090,3715,2735,3135
10817,4660,2075,4090,3715,2735,3135
10818,4660,2075,4090,3715,2735,3135
10819,4660,2075,4090,3715,2735,3135
10820,4660,2080,4090,3715,2735,3135
10821,4660,2080,4090,3715,2735,3135
10822,4660,2080,4090,3715,2735,3135
10823,4660,2080,4090,3715,2735,3135
10824,4660,2080,4090,3715,2735,3135
10825,4660,2080,4090,3715,2735,3135
10826,4660,2080,4090,3715,2735,3135
10827,4660,2080,4090,3715,2735,3135
10828,4660,2080,4090,3715,2735,3135
10829,4660,2080,4090,3715,2735,3135
10830,4660,2080,4090,3715,2735,3135
10831,4660,2080,4090,3715,2735,3135
10832,4660,2080,4090,3715,2735,3135
10833,4660,2080,4090,3715,2735,3135
10834,4660,2080,4090,3715,2735,3135
10835,4660,2080,4090,3715,2735,3135
10836,4660,2080,4090,3715,2735,3135
10837,4660,2080,4090,3715,2735,3135
10838,4660,2080,4090,3715,2735,3135
10839,4660,2080,4090,3715,2735,3135
10840,4660,2080,4090,3715,2735,3135
10841,4660,2080,4090,3715,2735,3135
10842,4660,2080,4090,3715,2735,3135
10843,4660,2080,4090,3715,2735,3135
10844,4660,2080,4090,3715,2735,3135
10845,4660,2080,4090,3715,2735,3135
10846,4660,2080,4090,3715,2735,3135
10847,4660,2080,4090,3715,2735,3135
10848,4660,2080,4090,3715,2735,3135
10849,4660,2080,4090,3715,2735,3135
10850,4660,2080,4090,3715,2735,3135
10851,4660,2080,4090,3715,2770,3135
10852,4660,2080,4090,3715,2770,3135
10853,4660,2080,4090,3715,2770,3135
10854,4660,2080,4090,3715,2770,3135
10855,4660,2080,4090,3715,2770,3135
10856,4660,2080,4090,3715,2770,3135
10857,4660,2080,4090,3715,2770,3135
10858,4660,2080,4090,3715,2770,3135
10859,4660,2080,4090,3715,2770,3135
10860,4660,2080,4090,3715,2770,3135
10861,4660,2080,4090,3715,2770,3135
10862,4660,2080,4090,3715,2770,3135
10863,4660,2080,4090,3715,2770,3135
10864,4660,2080,4090,3715,2770,3135
10865,4660,2080,4090,3715,2770,3135
10866,4660,2080,4090,3715,2770,3135
10867,4660,2080,4090,3715,2770,3135
10868,4660,2080,4090,3715,2770,3135
10869,4660,2080,4090,3715,2770,3135
10870,4660,2080,4090,3715,2770,3135
10871,4660,2085,4090,3715,2770,3135
10872,4660,2085,4090,3715,2770,3135
10873,4660,2085,4090,3715,2770,3135
10874,4660,2085,4095,3715,2770,3135
10875,4660,2085,4095,3715,2770,3135
10876,4660,2085,4095,3715,2770,3135
10877,4660,2085,4095,3715,2770,3135
10878,4660,2085,4095,3715,2770,3135
10879,4660,2085,4095,3715,2770,3135
10880,4660,2085,4095,3715,2770,3135
10881,4660,2085,4095,3715,2770,3135
10882,4660,2085,4095,3715,2770,3135
10883,4660,2085,4095,3715,2770,3135
10884,4660,2085,4095,3715,2770,3135
10885,4660,2085,4095,3715,2770,3135
10886,4660,2085,4095,3715,2770,3135
10887,4660,2085,4095,3715,2770,3135
10888,4660,2085,4095,3715,2770,3135
10889,4660,2085,4095,3715,2770,3135
10890,4660,2085,4095,3715,2770,3135
10891,4660,2085,4095,3715,2770,3135
10892,4660,2085,4095,3715,2770,3135
10893,4660,2085,4095,3715,2770,3135
10894,4660,2085,4095,3715,2770,3135
10895,4660,2085,4095,3715,2770,3135
10896,4660,2085,4095,3715,2770,3135
10897,4660,2085,4095,3715,2770,3135
10898,4660,2085,4095,3715,2770,3135
10899,4660,2085,4095,3715,2770,3135
10900,4660,2085,4095,3715,2770,3135
10901,4660,2085,4095,3715,2770,3135
10902,4660,2085,4095,3715,2770,3135
10903,4660,2085,4095,3715,2770,3135
10904,4660,2085,4100,3720,2770,3135
10905,4660,2085,4100,3720,2770,3135
10906,4660,2085,4100,3720,2770,3135
10907,4660,2085,4100,3720,2770,3135
10908,4660,2085,4105,3725,2770,3135
10909,4660,2085,4105,3725,2770,3135
10910,4660,2085,4105,3725,2770,3135
10911,4660,2085,4105,3725,2770,3135
10912,4660,2085,4105,3725,2770,3135
10913,4660,2085,4105,3725,2770,3135
10914,4660,2085,4105,3725,2770,3135
10915,4660,2085,4105,3725,2770,3135
10916,4660,2085,4105,3725,2770,3135
10917,4660,2085,4105,3725,2770,3135
10918,4660,2085,4105,3725,2770,3135
10919,4660,2085,4105,3725,2770,3135
10920,4660,2085,4105,3725,2770,3135
10921,4660,2085,4105,3725,2770,3135
10922,4660,2085,4105,3725,2770,3135
10923,4660,2085,4105,3725,2770,3135
10924,4660,2085,4105,3725,2770,3135
10925,4660,2085,4105,3725,2770,3135
10926,4660,2085,4105,3725,2770,3135
10927,4660,2085,4105,3725,2765,3135
10928,4660,2085,4105,3725,2765,3135
10929,4660,2085,4105,3725,2765,3135
10930,4660,2085,4105,3725,2765,3135
10931,4660,2085,4110,3725,2765,3135
10932,4660,2085,4110,3725,2765,3135
10933,4660,2085,4110,3725,2765,3135
10934,4660,2085,4110,3725,2765,3135
10935,4660,2085,4110,3725,2765,3135
10936,4660,2085,4110,3725,2765,3135
10937,4660,2085,4110,3725,2765,3135
10938,4660,2085,4110,3725,2765,3135
10939,4660,2085,4110,3725,2765,3135
10940,4660,2085,4110,3725,2765,3135
10941,4660,2085,4110,3725,2765,3135
10942,4660,2085,4110,3725,2765,3135
10943,4660,2085,4110,3725,2765,3135
10944,4660,2085,4110,3725,2765,3135
10945,4660,2085,4110,3725,2765,3135
10946,4660,2085,4110,3725,2765,3135
10947,4660,2085,4110,3725,2765,3135
10948,4660,2085,4110,3725,2765,3135
10949,4660,2085,4110,3725,2765,3135
10950,4660,2085,4110,3725,2765,3135
10951,4660,2085,4110,3725,2765,3135
10952,4660,2085,4110,3725,2765,3135
10953,4660,2085,4110,3725,2765,3135
10954,4660,2085,4110,3725,2765,3135
10955,4660,2085,4110,3725,2765,3135
10956,4660,2085,4110,3725,2765,3135
10957,4660,2085,4110,3725,2765,3135
10958,4660,2085,4110,3725,2765,3135
10959,4660,2085,4110,3725,2765,3135
10960,4660,2085,4110,3725,2765,3135
10961,4660,2085,4110,3725,2765,3135
10962,4660,2085,4110,3725,2765,3135
10963,4660,2085,4110,3725,2765,3135
10964,4660,2085,4110,3725,2765,3135
10965,4660,2085,4110,3725,2765,3135
10966,4660,2085,4110,3725,2765,3135
10967,4660,2085,4110,3725,2765,3135
10968,4660,2085,4110,3725,2765,3135
10969,4660,2085,4110,3725,2765,3135
10970,4660,2085,4110,3725,2765,3135
10971,4660,2085,4110,3725,2765,3135
10972,4660,2085,4110,3725,2765,3135
10973,4660,2085,4110,3725,2765,3135
10974,4660,2085,4110,3725,2765,3135
10975,4660,2085,4110,3725,2765,3135
10976,4660,2085,4110,3725,2765,3135
10977,4660,2085,4110,3725,2765,3135
10978,4660,2085,4110,3725,2765,3135
10979,4660,2085,4110,3725,2765,3135
10980,4660,2085,4110,3725,2765,3135
10981,4660,2085,4110,3725,2765,3135
10982,4660,2085,4110,3725,2765,3135
10983,4660,2085,4110,3725,2765,3135
10984,4660,2085,4110,3725,2765,3135
10985,4660,2085,4110,3725,2765,3135
10986,4660,2085,4110,3725,2765,3135
10987,4660,2085,4110,3725,2765,3135
10988,4660,2085,4110,3725,2760,3135
10989,4660,2085,4110,3725,2760,3135
10990,4660,2085,4110,3725,2760,3135
10991,4660,2085,4110,3725,2760,3135
10992,4660,2085,4110,3725,2760,3135
10993,4660,2085,4110,3725,2760,3135
10994,4660,2085,4110,3725,2760,3135
10995,4660,2085,4110,3725,2760,3135
10996,4660,2085,4110,3725,2760,3135
10997,4660,2085,4115,3725,2760,3135
10998,4660,2085,4115,3725,2760,3135
10999,4660,2085,4115,3725,2760,3135
11000,4660,2085,4120,3725,2760,3135
11001,4660,2085,4120,3725,2760,3135
11002,4660,2085,4120,3725,2760,3135
11003,4660,2085,4120,3725,2760,3135
11004,4660,2085,4120,3725,2760,3135
11005,4660,2085,4120,3725,2760,3135
11006,4660,2090,4120,3725,2760,3135
11007,4660,2090,4120,3725,2760,3135
11008,4660,2090,4120,3725,2760,3135
11009,4660,2090,4120,3725,2760,3135
11010,4660,2090,4120,3725,2760,3135
11011,4660,2090,4120,3725,2760,3135
11012,4660,2090,4120,3725,2760,3135
11013,4660,2090,4120,3725,2760,3135
11014,4660,2090,4120,3725,2760,3135
11015,4660,2090,4120,3725,2760,3135
11016,4660,2090,4120,3725,2760,3135
11017,4660,2090,4120,3725,2760,3135
11018,4660,2090,4120,3725,2760,3135
11019,4660,2090,4120,3725,2760,3135
11020,4660,2090,4120,3725,2760,3135
11021,4660,2090,4120,3725,2760,3135
11022,4660,2090,4120,3725,2760,3135
11023,4660,2090,4120,3725,2760,3135
11024,4660,2090,4120,3725,2760,3135
11025,4660,2090,4120,3725,2760,3135
11026,4660,2090,4155,3725,2795,3135
11027,4660,2090,4155,3725,2795,3135
11028,4660,2090,4155,3725,2795,3135
11029,4660,2090,4155,3725,2795,3135
11030,4660,2090,4155,3725,2795,3135
11031,4660,2090,4155,3725,2795,3135
11032,4665,2095,4155,3730,2800,3140
11033,4665,2095,4155,3730,2800,3140
11034,4665,2095,4155,3730,2800,3140
11035,4665,2095,4155,3730,2800,3140
11036,4665,2095,4155,3730,2800,3140
11037,4665,2095,4155,3730,2800,3140
11038,4665,2095,4155,3730,2800,3140
11039,4665,2095,4155,3730,2800,3140
11040,4665,2095,4155,3730,2800,3140
11041,4665,2095,4155,3730,2800,3140
11042,4665,2095,4155,3730,2795,3140
11043,4665,2095,4155,3730,2795,3140
11044,4665,2095,4155,3730,2795,3140
11045,4665,2095,4155,3730,2795,3140
11046,4665,2095,4155,3730,2795,3140
11047,4665,2095,4155,3730,2795,3140
11048,4665,2095,4155,3730,2795,3140
11049,4665,2095,4160,3735,2795,3140
11050,4665,2095,4160,3735,2795,3140
11051,4665,2095,4160,3735,2795,3140
11052,4665,2095,4160,3735,2795,3140
11053,4665,2095,4160,3735,2795,3140
11054,4665,2095,4160,3735,2795,3140
11055,4665,2095,4160,3735,2795,3140
11056,4665,2095,4155,3735,2790,3140
11057,4665,2095,4155,3735,2790,3140
11058,4665,2095,4155,3735,2790,3140
11059,4665,2095,4155,3735,2790,3140
11060,4665,2095,4190,3735,2790,3140
11061,4665,2095,4190,3735,2790,3140
11062,4665,2095,4190,3735,2790,3140
11063,4665,2095,4190,3735,2790,3140
11064,4665,2095,4190,3735,2790,3140
11065,4665,2095,4190,3735,2790,3140
11066,4665,2095,4190,3735,2790,3140
11067,4665,2095,4190,3735,2790,3140
11068,4665,2095,4190,3735,2790,3140
11069,4665,2095,4190,3735,2790,3140
11070,4700,2095,4190,3735,2790,3140
11071,4700,2095,4190,3735,2790,3140
11072,4700,2095,4190,3735,2790,3140
11073,4700,2100,4190,3740,2795,3145
11074,4700,2100,4190,3740,2795,3145
11075,4700,2100,4190,3740,2795,3145
11076,4700,2100,4190,3740,2795,3145
11077,4700,2100,4190,3740,2795,3145
11078,4700,2100,4190,3740,2795,3145
11079,4700,2100,4190,3740,2795,3145
11080,4700,2100,4190,3740,2795,3145
11081,4700,2100,4190,3740,2795,3145
11082,4700,2100,4190,3740,2795,3145
11083,4700,2100,4190,3740,2795,3145
11084,4700,2100,4190,3740,2795,3145
11085,4700,2100,4190,3740,2795,3145
11086,4700,2100,4190,3740,2795,3145
11087,4700,2100,4190,3740,2795,3145
11088,4700,2100,4190,3740,2795,3145
11089,4700,2100,4190,3740,2795,3145
11090,4700,2100,4190,3740,2795,3145
11091,4700,2100,4190,3740,2790,3145
11092,4700,2100,4195,3745,2790,3145
11093,4700,2100,4195,3745,2790,3145
11094,4700,2100,4195,3745,2790,3150
11095,4700,2100,4195,3745,2790,3150
11096,4700,2100,4195,3745,2790,3150
11097,4700,2100,4195,3745,2790,3150
11098,4700,2100,4195,3745,2790,3150
11099,4700,2100,4195,3745,2790,3150
11100,4700,2100,4195,3745,2790,3150
11101,4700,2100,4195,3745,2790,3150
11102,4700,2100,4195,3745,2790,3150
11103,4700,2100,4195,3745,2790,3150
11104,4700,2100,4195,3745,2790,3150
11105,4700,2100,4195,3745,2790,3150
11106,4700,2100,4195,3745,2790,3150
11107,4700,2100,4195,3745,2790,3150
11108,4700,2100,4195,3745,2790,3150
11109,4700,2100,4195,3745,2790,3150
11110,4700,2100,4195,3745,2790,3150
11111,4700,2100,4195,3745,2790,3150
