	Steps	Greedy	1% Greedy	5% Greedy	BBB		 BBB (All Steps)
Step	7130	6015	6775	7700	2095		635
Step	7140	6015	6775	7700	2095		635
Step	7150	6015	6780	7715	2130		635
Step	7160	6015	6780	7750	2130		635
Step	7170	6020	6780	7760	2130		635
Step	7180	6020	6780	7760	2130		635
Step	7190	6025	6780	7765	2130		635
Step	7200	6025	6780	7770	2130		635
Step	7210	6030	6820	7775	2200		635
Step	7220	6030	6820	7785	2200		635
Step	7230	6030	6820	7785	2200		635
Step	7240	6030	6820	7780	2200		635
Step	7250	6030	6820	7790	2200		635
Step	7260	6030	6820	7795	2200		635
Step	7270	6030	6820	7795	2235		635
Step	7280	6030	6820	7835	2235		635
Step	7290	6030	6820	7840	2235		635
Step	7300	6030	6820	7840	2235		635
Step	7310	6030	6820	7845	2235		635
Step	7320	6035	6825	7850	2230		635
Step	7330	6040	6835	7855	2230		635
Step	7340	6040	6830	7860	2230		635
Step	7350	6040	6830	7860	2230		635
Step	7360	6040	6835	7865	2230		635
Step	7370	6040	6840	7875	2230		635
Step	7380	6040	6840	7875	2230		635
Step	7390	6040	6840	7875	2235		635
Step	7400	6040	6840	7880	2235		635
Step	7410	6040	6840	7915	2235		635
Step	7420	6040	6845	7920	2235		635
Step	7430	6040	6845	7925	2230		635
Step	7440	6040	6840	7935	2230		635
Step	7450	6045	6840	7950	2235		635
Step	7460	6045	6840	7960	2235		635
Step	7470	6050	6845	7965	2235		635
Step	7480	6055	6840	7970	2235		635
Step	7490	6055	6840	7970	2230		635
Step	7500	6055	6835	7975	2225		635
Step	7510	6055	6835	7980	2225		635
Step	7520	6055	6840	7990	2225		635
Step	7530	6055	6845	8000	2230		635
Step	7540	6055	6845	8045	2230		635
Step	7550	6055	6845	8045	2230		635
Step	7560	6055	6845	8055	2230		635
Step	7570	6055	6845	8065	2265		635
Step	7580	6060	6855	8075	2300		635
Step	7590	6070	6860	8090	2300		635
Step	7600	6070	6860	8130	2300		635
Step	7610	6070	6865	8145	2300		635
Step	7620	6070	6905	8185	2300		635
Step	7630	6070	6905	8185	2295		635
Step	7640	6070	6905	8200	2295		635
Step	7650	6075	6910	8205	2295		635
Step	7660	6075	6915	8210	2295		635
Step	7670	6075	6915	8215	2295		635
Step	7680	6075	6920	8220	2295		635
Step	7690	6075	6920	8230	2285		670
Step	7700	6075	6920	8235	2285		670
Step	7710	6075	6920	8235	2285		670
Step	7720	6075	6950	8240	2285		670
Step	7730	6075	6950	8240	2285		670
Step	7740	6080	6955	8250	2285		670
Step	7750	6085	6995	8255	2285		670
Step	7760	6085	7030	8255	2280		670
Step	7770	6085	7030	8290	2280		670
Step	7780	6085	7030	8295	2280		670
Step	7790	6085	7030	8295	2280		670
Step	7800	6085	7030	8300	2280		670
Step	7810	6085	7035	8305	2280		670
Step	7820	6085	7030	8305	2280		670
Step	7830	6085	7030	8305	2280		670
Step	7840	6085	7030	8305	2280		670
Step	7850	6085	7030	8310	2280		670
Step	7860	6085	7070	8310	2280		670
Step	7870	6090	7070	8315	2280		670
Step	7880	6090	7075	8325	2280		670
Step	7890	6090	7075	8320	2280		670
Step	7900	6090	7075	8320	2280		670
Step	7910	6090	7075	8320	2275		670
Step	7920	6095	7080	8325	2275		670
Step	7930	6095	7080	8330	2275		670
Step	7940	6095	7080	8330	2275		675
Step	7950	6095	7080	8335	2310		680
Step	7960	6110	7095	8355	2310		680
Step	7970	6110	7095	8355	2310		680
Step	7980	6115	7100	8395	2310		680
Step	7990	6120	7105	8400	2310		680
Step	8000	6125	7110	8405	2310		680
Step	8010	6125	7105	8405	2345		680
Step	8020	6125	7110	8410	2345		680
Step	8030	6125	7110	8415	2345		680
Step	8040	6125	7110	8415	2380		680
Step	8050	6130	7115	8430	2380		680
Step	8060	6135	7115	8440	2380		715
Step	8070	6135	7115	8450	2380		715
Step	8080	6135	7115	8450	2380		715
Step	8090	6140	7120	8465	2380		720
Step	8100	6175	7155	8465	2380		725
Step	8110	6180	7160	8470	2380		725
Step	8120	6180	7160	8475	2380		725
Step	8130	6180	7165	8485	2380		725
Step	8140	6180	7165	8490	2380		725
Step	8150	6180	7165	8535	2380		725
Step	8160	6180	7165	8535	2380		725
Step	8170	6185	7170	8535	2380		725
Step	8180	6185	7165	8535	2380		725
Step	8190	6190	7170	8560	2380		725
Step	8200	6190	7170	8565	2415		725
Step	8210	6190	7170	8565	2415		725
Step	8220	6190	7170	8580	2415		725
Step	8230	6195	7175	8590	2415		725
Step	8240	6200	7180	8600	2415		725
Step	8250	6200	7180	8600	2415		725
Step	8260	6200	7180	8605	2415		725
Step	8270	6200	7180	8610	2410		725
Step	8280	6205	7190	8625	2410		725
Step	8290	6205	7190	8625	2445		725
Step	8300	6210	7195	8670	2445		725
Step	8310	6210	7195	8670	2445		725
Step	8320	6215	7200	8680	2480		725
Step	8330	6215	7235	8680	2480		725
Step	8340	6215	7235	8680	2480		725
Step	8350	6220	7240	8690	2475		725
Step	8360	6220	7240	8690	2475		725
Step	8370	6220	7240	8700	2475		725
Step	8380	6220	7240	8705	2475		725
Step	8390	6225	7245	8720	2510		725
Step	8400	6225	7245	8720	2510		725
Step	8410	6225	7280	8720	2510		725
Step	8420	6230	7285	8730	2510		725
Step	8430	6230	7285	8730	2510		725
Step	8440	6235	7290	8735	2510		725
Step	8450	6235	7290	8735	2510		725
Step	8460	6235	7295	8775	2510		725
Step	8470	6235	7290	8775	2545		725
Step	8480	6235	7290	8780	2545		725
Step	8490	6235	7290	8785	2545		725
Step	8500	6235	7290	8795	2545		725
Step	8510	6235	7290	8800	2545		725
Step	8520	6235	7325	8815	2545		725
Step	8530	6235	7325	8820	2545		725
Step	8540	6235	7330	8825	2545		725
Step	8550	6240	7335	8835	2545		725
Step	8560	6275	7335	8905	2585		725
Step	8570	6275	7340	8920	2585		725
Step	8580	6280	7345	8930	2585		725
Step	8590	6280	7345	8935	2585		725
Step	8600	6285	7350	8940	2585		730
Step	8610	6285	7350	8940	2585		730
Step	8620	6285	7350	8940	2585		730
Step	8630	6285	7350	8940	2580		730
Step	8640	6285	7350	8950	2580		730
Step	8650	6285	7355	8955	2580		730
Step	8660	6285	7355	8960	2580		730
Step	8670	6285	7355	8965	2580		730
Step	8680	6285	7360	8975	2580		730
Step	8690	6285	7365	8980	2580		730
Step	8700	6285	7400	8990	2580		730
Step	8710	6285	7400	8990	2575		730
Step	8720	6285	7400	8995	2645		730
Step	8730	6290	7400	8990	2645		730
Step	8740	6290	7405	9000	2645		730
Step	8750	6290	7405	9000	2645		730
Step	8760	6290	7410	9005	2645		730
Step	8770	6290	7410	9005	2645		730
Step	8780	6290	7410	9005	2645		730
Step	8790	6290	7410	9040	2645		730
Step	8800	6290	7410	9050	2645		730
Step	8810	6295	7415	9060	2640		730
Step	8820	6300	7420	9075	2635		730
Step	8830	6300	7420	9080	2635		730
Step	8840	6300	7420	9085	2635		730
Step	8850	6300	7420	9090	2630		730
Step	8860	6300	7420	9090	2630		730
Step	8870	6305	7465	9100	2630		730
Step	8880	6310	7470	9110	2630		730
Step	8890	6310	7470	9110	2630		730
Step	8900	6310	7470	9110	2630		730
Step	8910	6315	7475	9125	2630		730
Step	8920	6310	7475	9125	2665		730
Step	8930	6310	7475	9135	2665		730
Step	8940	6310	7475	9170	2665		730
Step	8950	6315	7515	9180	2665		730
Step	8960	6315	7515	9180	2665		730
Step	8970	6315	7515	9220	2665		730
Step	8980	6315	7515	9225	2665		730
Step	8990	6315	7520	9230	2665		730
Step	9000	6315	7520	9230	2665		730
Step	9010	6315	7520	9235	2665		730
Step	9020	6320	7530	9245	2665		730
Step	9030	6320	7530	9260	2700		730
Step	9040	6320	7530	9260	2700		730
Step	9050	6320	7530	9265	2735		735
Step	9060	6320	7525	9265	2735		735
Step	9070	6320	7535	9280	2735		740
Step	9080	6320	7540	9275	2735		740
Step	9090	6320	7545	9275	2735		740
Step	9100	6320	7550	9275	2735		740
Step	9110	6320	7550	9275	2735		740
Step	9120	6325	7555	9285	2735		740
Step	9130	6325	7560	9320	2735		740
Step	9140	6330	7565	9330	2735		740
Step	9150	6330	7565	9330	2735		740
Step	9160	6330	7565	9330	2735		740
Step	9170	6330	7565	9330	2735		740
Step	9180	6330	7565	9335	2735		740
Step	9190	6335	7570	9345	2735		740
Step	9200	6335	7570	9340	2735		740
Step	9210	6335	7570	9345	2735		740
Step	9220	6335	7570	9350	2735		740
Step	9230	6340	7575	9355	2735		740
Step	9240	6340	7575	9360	2735		740
Step	9250	6340	7580	9365	2735		740
Step	9260	6340	7580	9370	2735		740
Step	9270	6340	7580	9375	2735		775
Step	9280	6340	7580	9375	2735		775
Step	9290	6340	7580	9410	2735		775
Step	9300	6340	7580	9420	2735		775
Step	9310	6340	7580	9420	2735		775
Step	9320	6340	7580	9455	2735		775
Step	9330	6340	7580	9460	2770		775
Step	9340	6340	7580	9470	2770		775
Step	9350	6345	7585	9480	2770		775
Step	9360	6345	7585	9485	2770		775
Step	9370	6345	7585	9485	2770		775
Step	9380	6345	7585	9485	2770		775
Step	9390	6345	7585	9495	2770		780
Step	9400	6345	7585	9495	2765		780
Step	9410	6345	7590	9500	2800		780
Step	9420	6345	7590	9535	2800		780
Step	9430	6345	7590	9540	2800		780
Step	9440	6345	7590	9555	2800		780
Step	9450	6345	7590	9560	2800		780
Step	9460	6345	7590	9560	2800		780
Step	9470	6340	7595	9560	2800		780
Step	9480	6340	7595	9565	2800		780
Step	9490	6340	7595	9600	2800		780
Step	9500	6340	7595	9640	2800		780
Step	9510	6340	7600	9645	2800		780
Step	9520	6345	7605	9665	2800		780
Step	9530	6345	7605	9665	2800		780
Step	9540	6350	7610	9675	2800		780
Step	9550	6350	7610	9675	2800		780
Step	9560	6350	7610	9680	2800		780
Step	9570	6355	7615	9685	2800		780
Step	9580	6355	7615	9690	2830		780
Step	9590	6360	7620	9700	2830		780
Step	9600	6365	7665	9705	2825		780
Step	9610	6370	7670	9710	2825		780
Step	9620	6370	7670	9710	2825		780
Step	9630	6370	7670	9745	2825		780
Step	9640	6370	7670	9750	2825		785
Step	9650	6370	7670	9755	2825		785
Step	9660	6375	7675	9760	2825		785
Step	9670	6375	7675	9765	2825		785
Step	9680	6375	7675	9770	2825		785
Step	9690	6385	7685	9780	2825		785
Step	9700	6385	7690	9820	2825		785
Step	9710	6395	7700	9840	2825		785
Step	9720	6400	7705	9845	2825		785
Step	9730	6400	7705	9850	2825		785
Step	9740	6400	7705	9850	2825		785
Step	9750	6400	7705	9850	2825		785
Step	9760	6400	7705	9855	2820		785
Step	9770	6400	7710	9900	2820		785
Step	9780	6400	7710	9905	2820		785
Step	9790	6400	7710	9905	2820		785
Step	9800	6400	7710	9915	2820		785
Step	9810	6400	7710	9915	2820		785
Step	9820	6405	7715	9930	2825		785
Step	9830	6405	7720	9945	2825		785
Step	9840	6410	7720	9950	2820		785
Step	9850	6415	7730	9995	2820		785
Step	9860	6420	7735	10000	2820		785
Step	9870	6420	7735	10000	2820		785
Step	9880	6420	7735	10000	2820		785
Step	9890	6420	7735	10000	2820		785
Step	9900	6420	7735	10005	2820		785
Step	9910	6420	7735	10005	2820		785
Step	9920	6420	7735	10040	2820		785
Step	9930	6420	7740	10045	2855		785
Step	9940	6425	7745	10050	2850		785
Step	9950	6420	7745	10050	2850		785
Step	9960	6425	7750	10055	2850		785
Step	9970	6425	7755	10060	2850		785
Step	9980	6425	7755	10070	2855		785
Step	9990	6425	7755	10070	2855		785
Step	10000	6430	7760	10080	2855		785
Step	10010	6430	7760	10085	2855		785
Step	10020	6430	7760	10085	2855		785
Step	10030	6430	7760	10085	2855		785
Step	10040	6430	7760	10125	2855		785
Step	10050	6430	7760	10125	2855		785
Step	10060	6430	7760	10125	2850		785
Step	10070	6465	7760	10130	2845		785
Step	10080	6465	7760	10135	2845		785
Step	10090	6465	7760	10130	2845		785
Step	10100	6465	7760	10135	2845		785
Step	10110	6465	7760	10140	2845		785
Step	10120	6465	7765	10145	2845		785
Step	10130	6465	7770	10150	2845		785
Step	10140	6465	7770	10150	2845		785
Step	10150	6465	7770	10155	2845		785
Step	10160	6465	7770	10165	2845		785
Step	10170	6465	7770	10170	2845		785
Step	10180	6465	7770	10175	2845		785
Step	10190	6470	7775	10195	2845		785
Step	10200	6475	7780	10240	2845		785
Step	10210	6475	7780	10235	2845		785
Step	10220	6480	7785	10250	2845		785
Step	10230	6480	7785	10250	2850		785
Step	10240	6490	7795	10265	2885		785
Step	10250	6490	7795	10265	2920		785
Step	10260	6490	7795	10265	2920		785
Step	10270	6490	7795	10255	2920		785
Step	10280	6490	7795	10255	2920		785
Step	10290	6490	7795	10270	2920		785
Step	10300	6485	7795	10275	2920		785
Step	10310	6485	7795	10315	2920		785
Step	10320	6490	7800	10315	2915		785
Step	10330	6490	7805	10315	2950		785
Step	10340	6490	7810	10325	2950		785
Step	10350	6490	7810	10340	2950		785
Step	10360	6490	7810	10345	2950		785
Step	10370	6495	7815	10350	2950		785
Step	10380	6495	7815	10360	2985		785
Step	10390	6495	7815	10370	2985		785
Step	10400	6495	7820	10415	3020		785
Step	10410	6495	7820	10420	3020		785
Step	10420	6495	7820	10425	3020		785
Step	10430	6495	7820	10435	3020		785
Step	10440	6495	7820	10430	3020		785
Step	10450	6500	7825	10505	3020		785
Step	10460	6500	7825	10510	3020		790
Step	10470	6500	7825	10510	3020		790
Step	10480	6535	7830	10515	3020		790
Step	10490	6535	7830	10525	3020		790
Step	10500	6535	7830	10530	3015		790
Step	10510	6535	7830	10525	3015		790
Step	10520	6535	7830	10530	3015		790
Step	10530	6535	7835	10535	3015		790
Step	10540	6535	7835	10540	3050		790
Step	10550	6540	7840	10555	3050		790
Step	10560	6535	7840	10590	3085		790
Step	10570	6540	7845	10600	3085		790
Step	10580	6540	7845	10600	3085		790
Step	10590	6535	7855	10610	3085		790
Step	10600	6535	7860	10615	3080		790
Step	10610	6535	7860	10620	3080		790
Step	10620	6535	7860	10625	3080		790
Step	10630	6540	7865	10645	3115		790
Step	10640	6540	7865	10650	3115		790
Step	10650	6540	7870	10660	3115		790
Step	10660	6575	7870	10695	3115		790
Step	10670	6575	7880	10705	3115		790
Step	10680	6575	7880	10710	3115		790
Step	10690	6575	7880	10715	3115		790
Step	10700	6575	7880	10715	3110		790
Step	10710	6575	7885	10725	3145		790
Step	10720	6575	7885	10720	3145		790
Step	10730	6575	7885	10725	3145		790
Step	10740	6580	7890	10730	3145		790
Step	10750	6580	7895	10740	3145		790
Step	10760	6580	7895	10735	3145		790
Step	10770	6580	7900	10735	3145		790
Step	10780	6580	7900	10735	3145		790
Step	10790	6580	7900	10735	3145		790
Step	10800	6580	7900	10740	3145		790
Step	10810	6580	7900	10750	3145		790
Step	10820	6580	7900	10755	3145		790
Step	10830	6585	7905	10755	3145		790
Step	10840	6585	7905	10755	3145		790
Step	10850	6580	7905	10760	3145		790
Step	10860	6580	7905	10795	3145		790
Step	10870	6580	7905	10795	3145		790
Step	10880	6580	7905	10805	3145		790
Step	10890	6580	7905	10810	3145		790
Step	10900	6580	7905	10820	3145		790
Step	10910	6580	7915	10830	3145		790
Step	10920	6580	7920	10835	3145		790
Step	10930	6580	7920	10840	3145		790
Step	10940	6580	7920	10880	3140		790
Step	10950	6580	7920	10890	3135		790
Step	10960	6615	7920	10895	3135		790
Step	10970	6615	7920	10935	3135		790
Step	10980	6620	7930	10945	3135		790
Step	10990	6620	7965	10955	3135		790
Step	11000	6620	7965	10960	3135		790
Step	11010	6620	7965	10965	3165		790
Step	11020	6620	7965	10965	3165		790
Step	11030	6620	7965	11000	3165		790
Step	11040	6620	7970	11005	3160		790
Step	11050	6620	7970	11010	3160		790
Step	11060	6620	7970	11025	3160		790
Step	11070	6620	7970	11055	3160		790
Step	11080	6625	7975	11055	3160		790
Step	11090	6625	7975	11105	3160		790
Step	11100	6625	7975	11110	3160		790
Step	11110	6625	7975	11115	3195		790
Step	11120	6630	7980	11125	3195		790
Step	11130	6630	7980	11125	3195		790
Step	11140	6630	7980	11125	3195		790
Step	11150	6630	7980	11130	3195		790
Step	11160	6630	7980	11135	3195		790
Step	11170	6635	7990	11150	3190		790
Step	11180	6635	7990	11155	3225		790
Step	11190	6640	7995	11160	3225		790
Step	11200	6640	7995	11160	3225		790
Step	11210	6640	7995	11165	3225		790
Step	11220	6640	7995	11170	3225		790
Step	11230	6645	8000	11180	3225		795
Step	11240	6645	8000	11180	3220		795
Step	11250	6650	8010	11230	3220		795
Step	11260	6655	8015	11235	3220		795
Step	11270	6655	8020	11245	3220		795
Step	11280	6655	8020	11250	3220		795
Step	11290	6690	8020	11250	3215		795
Step	11300	6725	8030	11255	3215		795
Step	11310	6725	8035	11270	3215		795
Step	11320	6725	8035	11270	3215		795
Step	11330	6725	8035	11310	3215		795
Step	11340	6725	8035	11305	3215		795
Step	11350	6725	8045	11310	3220		795
Step	11360	6730	8050	11310	3220		795
Step	11370	6730	8050	11315	3220		795
Step	11380	6730	8050	11315	3220		795
Step	11390	6730	8050	11315	3220		795
Step	11400	6730	8055	11330	3220		795
Step	11410	6730	8055	11330	3220		795
Step	11420	6730	8055	11340	3220		795
Step	11430	6730	8055	11340	3250		795
Step	11440	6730	8055	11345	3285		795
Step	11450	6730	8055	11350	3285		795
Step	11460	6735	8060	11355	3285		795
Step	11470	6735	8060	11355	3285		795
Step	11480	6735	8065	11365	3285		795
Step	11490	6735	8065	11365	3285		795
Step	11500	6735	8070	11375	3285		795
Step	11510	6735	8105	11375	3285		795
Step	11520	6735	8105	11375	3285		800
Step	11530	6735	8105	11385	3285		800
Step	11540	6735	8105	11390	3285		800
Step	11550	6735	8105	11395	3285		800
Step	11560	6745	8115	11405	3285		800
Step	11570	6745	8120	11415	3285		800
Step	11580	6745	8125	11420	3285		800
Step	11590	6745	8130	11430	3285		800
Step	11600	6745	8130	11430	3285		800
Step	11610	6745	8130	11440	3285		800
Step	11620	6745	8130	11450	3285		800
Step	11630	6745	8135	11455	3285		800
Step	11640	6745	8135	11465	3285		800
Step	11650	6750	8140	11480	3285		800
Step	11660	6750	8140	11480	3285		800
Step	11670	6755	8150	11485	3285		800
Step	11680	6755	8150	11525	3285		800
Step	11690	6755	8150	11525	3285		800
Step	11700	6755	8150	11525	3285		800
Step	11710	6755	8150	11525	3290		800
Step	11720	6760	8155	11530	3285		800
Step	11730	6760	8155	11530	3285		800
Step	11740	6760	8160	11540	3285		800
Step	11750	6760	8195	11540	3285		800
Step	11760	6760	8200	11540	3285		800
Step	11770	6760	8200	11540	3285		800
Step	11780	6760	8200	11540	3285		800
Step	11790	6765	8210	11555	3285		800
Step	11800	6765	8210	11555	3285		800
Step	11810	6765	8210	11555	3355		800
Step	11820	6765	8210	11565	3350		800
Step	11830	6770	8215	11575	3350		800
Step	11840	6770	8220	11580	3350		800
Step	11850	6770	8220	11580	3350		800
Step	11860	6770	8220	11575	3350		800
Step	11870	6770	8220	11575	3350		800
Step	11880	6770	8220	11580	3350		800
Step	11890	6770	8220	11580	3350		800
Step	11900	6770	8220	11580	3350		800
Step	11910	6770	8230	11585	3350		800
Step	11920	6770	8230	11585	3350		800
Step	11930	6770	8240	11595	3350		800
Step	11940	6775	8250	11610	3350		800
Step	11950	6775	8250	11615	3350		800
Step	11960	6775	8255	11655	3350		800
Step	11970	6775	8260	11660	3350		800
Step	11980	6780	8270	11670	3350		800
Step	11990	6785	8280	11675	3350		800
Step	12000	6785	8280	11675	3355		800
Step	12010	6785	8285	11680	3355		800
Step	12020	6785	8285	11680	3355		800
Step	12030	6785	8285	11685	3355		800
Step	12040	6790	8290	11685	3355		800
Step	12050	6795	8295	11695	3355		800
Step	12060	6800	8300	11700	3355		805
Step	12070	6800	8300	11700	3355		805
Step	12080	6800	8300	11700	3355		805
Step	12090	6800	8300	11705	3355		805
Step	12100	6800	8300	11705	3355		805
Step	12110	6800	8300	11705	3355		805
Step	12120	6800	8300	11705	3355		805
Step	12130	6800	8300	11710	3350		800
Step	12140	6800	8310	11725	3350		800
Step	12150	6800	8310	11730	3350		800
Step	12160	6800	8315	11740	3350		800
Step	12170	6800	8315	11780	3350		835
Step	12180	6800	8315	11790	3350		835
Step	12190	6800	8315	11790	3350		835
Step	12200	6805	8320	11795	3355		835
Step	12210	6805	8320	11795	3355		835
Step	12220	6805	8320	11795	3355		835
Step	12230	6810	8320	11800	3355		835
Step	12240	6810	8320	11800	3355		835
Step	12250	6810	8325	11805	3390		835
Step	12260	6810	8325	11825	3390		835
Step	12270	6810	8325	11860	3425		835
Step	12280	6810	8325	11860	3425		835
Step	12290	6810	8325	11860	3425		835
Step	12300	6810	8325	11865	3425		835
Step	12310	6810	8325	11865	3425		835
Step	12320	6810	8325	11865	3425		835
Step	12330	6810	8325	11870	3425		835
Step	12340	6810	8325	11875	3425		835
Step	12350	6810	8330	11880	3425		835
Step	12360	6815	8335	11880	3425		835
Step	12370	6815	8335	11880	3425		835
Step	12380	6815	8335	11875	3425		835
Step	12390	6815	8335	11875	3425		835
Step	12400	6815	8340	11880	3425		835
Step	12410	6815	8340	11880	3425		835
Step	12420	6815	8340	11880	3425		835
Step	12430	6815	8340	11880	3425		835
Step	12440	6815	8340	11885	3425		835
Step	12450	6815	8340	11885	3425		835
Step	12460	6820	8345	11960	3425		835
Step	12470	6820	8345	11965	3425		835
Step	12480	6820	8345	11985	3460		835
