,5%Greedy_1 0.0001,5%Greedy_2 0.0001,5%Greedy_3 0.0001,5%Greedy_4 0.0001,5%Greedy_5 0.0001,5%Greedy_6 0.0001,5%Greedy_7 0.0001
48261,55480,39380,42535,57875,39145,60360,72575
48262,55480,39380,42535,57875,39145,60360,72575
48263,55480,39380,42535,57880,39145,60360,72580
48264,55480,39385,42535,57880,39145,60365,72580
48265,55480,39385,42535,57880,39145,60365,72585
48266,55480,39385,42535,57885,39145,60365,72585
48267,55480,39385,42535,57885,39140,60365,72585
48268,55475,39385,42535,57885,39140,60365,72585
48269,55475,39385,42535,57885,39140,60365,72585
48270,55475,39385,42535,57885,39140,60365,72585
48271,55475,39385,42535,57885,39140,60365,72585
48272,55475,39385,42535,57885,39145,60365,72590
48273,55475,39385,42535,57885,39145,60365,72590
48274,55475,39385,42535,57890,39145,60370,72595
48275,55475,39385,42535,57895,39145,60375,72595
48276,55480,39385,42535,57895,39145,60375,72595
48277,55480,39385,42570,57895,39145,60375,72595
48278,55480,39380,42570,57895,39145,60375,72595
48279,55480,39380,42570,57895,39145,60380,72595
48280,55480,39380,42570,57895,39145,60380,72595
48281,55480,39380,42570,57895,39145,60385,72595
48282,55480,39380,42570,57895,39145,60385,72595
48283,55480,39380,42570,57900,39145,60385,72595
48284,55480,39380,42570,57900,39145,60385,72595
48285,55480,39380,42570,57900,39145,60385,72595
48286,55480,39380,42570,57900,39145,60385,72595
48287,55480,39380,42570,57900,39145,60390,72600
48288,55480,39380,42570,57900,39145,60390,72605
48289,55480,39415,42570,57900,39140,60390,72605
48290,55480,39415,42570,57900,39140,60390,72605
48291,55480,39415,42570,57900,39140,60390,72605
48292,55480,39415,42570,57900,39140,60390,72605
48293,55480,39415,42570,57900,39140,60390,72605
48294,55480,39415,42570,57905,39140,60390,72605
48295,55480,39415,42570,57905,39140,60390,72605
48296,55480,39415,42570,57905,39140,60390,72610
48297,55480,39415,42570,57905,39140,60385,72610
48298,55480,39415,42570,57905,39140,60385,72610
48299,55480,39415,42570,57910,39140,60385,72615
48300,55480,39415,42570,57910,39140,60385,72615
48301,55480,39410,42570,57910,39140,60385,72650
48302,55480,39410,42570,57915,39140,60390,72650
48303,55480,39410,42570,57915,39140,60390,72650
48304,55480,39410,42570,57915,39140,60390,72655
48305,55480,39410,42570,57915,39140,60390,72655
48306,55480,39410,42570,57920,39140,60395,72655
48307,55480,39445,42570,57920,39140,60395,72655
48308,55480,39445,42570,57920,39140,60400,72655
48309,55480,39445,42570,57920,39145,60400,72655
48310,55480,39445,42570,57920,39150,60400,72655
48311,55480,39445,42570,57920,39150,60400,72655
48312,55480,39445,42570,57920,39150,60405,72660
48313,55480,39445,42570,57920,39150,60405,72665
48314,55480,39445,42570,57920,39150,60440,72665
48315,55480,39445,42570,57920,39150,60440,72665
48316,55480,39445,42570,57920,39150,60440,72670
48317,55480,39445,42570,57920,39150,60445,72670
48318,55480,39440,42570,57920,39150,60445,72670
48319,55480,39440,42570,57920,39150,60445,72670
48320,55480,39440,42570,57920,39150,60450,72670
48321,55480,39440,42570,57920,39150,60450,72675
48322,55480,39440,42570,57920,39150,60455,72675
48323,55480,39440,42570,57920,39150,60460,72675
48324,55480,39440,42570,57920,39150,60460,72675
48325,55480,39440,42570,57920,39150,60460,72675
48326,55515,39440,42570,57915,39150,60455,72675
48327,55515,39440,42570,57915,39150,60455,72680
48328,55515,39440,42570,57915,39150,60455,72685
48329,55515,39440,42570,57915,39150,60455,72685
48330,55515,39440,42570,57915,39150,60455,72685
48331,55515,39440,42570,57915,39150,60455,72685
48332,55515,39440,42605,57915,39150,60455,72685
48333,55515,39440,42605,57915,39150,60460,72690
48334,55515,39440,42605,57915,39150,60465,72695
48335,55515,39440,42605,57915,39150,60465,72695
48336,55550,39440,42605,57915,39150,60465,72695
48337,55550,39440,42605,57910,39150,60465,72695
48338,55585,39440,42640,57910,39150,60465,72695
48339,55585,39440,42640,57915,39150,60465,72695
48340,55585,39440,42640,57915,39150,60465,72730
48341,55585,39440,42640,57915,39150,60465,72730
48342,55585,39440,42640,57915,39150,60470,72730
48343,55585,39440,42640,57915,39150,60475,72730
48344,55585,39440,42640,57920,39150,60475,72730
48345,55585,39440,42640,57920,39150,60475,72730
48346,55585,39440,42640,57920,39150,60475,72730
48347,55585,39440,42640,57920,39150,60475,72730
48348,55585,39440,42640,57920,39150,60475,72730
48349,55585,39440,42640,57920,39150,60510,72730
48350,55585,39440,42640,57920,39150,60510,72730
48351,55585,39440,42640,57920,39150,60505,72730
48352,55585,39435,42640,57920,39150,60505,72730
48353,55585,39435,42640,57925,39150,60510,72730
48354,55585,39435,42640,57925,39150,60510,72730
48355,55585,39435,42640,57925,39150,60510,72730
48356,55585,39435,42640,57925,39150,60510,72735
48357,55585,39435,42640,57925,39150,60510,72735
48358,55585,39435,42640,57925,39150,60510,72735
48359,55585,39435,42640,57925,39150,60510,72735
48360,55585,39440,42640,57925,39150,60510,72740
48361,55585,39440,42640,57925,39150,60510,72740
48362,55585,39440,42635,57925,39150,60510,72740
48363,55585,39445,42635,57925,39150,60515,72740
48364,55585,39445,42635,57925,39150,60515,72740
48365,55585,39445,42635,57925,39150,60515,72740
48366,55585,39450,42635,57925,39150,60515,72745
48367,55585,39450,42635,57925,39150,60515,72745
48368,55585,39450,42635,57925,39150,60515,72745
48369,55585,39450,42635,57925,39150,60520,72745
48370,55585,39450,42635,57925,39150,60520,72745
48371,55585,39450,42635,57930,39150,60520,72750
48372,55585,39450,42635,57930,39145,60520,72750
48373,55585,39450,42635,57930,39145,60520,72750
48374,55585,39450,42635,57930,39145,60520,72750
48375,55585,39450,42635,57930,39145,60520,72750
48376,55585,39450,42635,57930,39145,60520,72755
48377,55585,39450,42635,57930,39145,60520,72755
48378,55585,39450,42635,57930,39145,60520,72755
48379,55585,39450,42670,57930,39180,60520,72755
48380,55585,39450,42670,57930,39180,60520,72760
48381,55585,39450,42670,57930,39180,60520,72760
48382,55585,39450,42670,57930,39180,60555,72760
48383,55585,39450,42670,57930,39175,60555,72760
48384,55585,39450,42670,57930,39175,60560,72760
48385,55585,39450,42670,57930,39175,60565,72760
48386,55585,39485,42705,57930,39175,60565,72755
48387,55585,39485,42705,57930,39175,60565,72760
48388,55585,39485,42705,57930,39175,60565,72760
48389,55585,39485,42705,57930,39175,60565,72760
48390,55585,39485,42740,57930,39175,60565,72760
48391,55585,39485,42740,57930,39170,60560,72760
48392,55585,39485,42740,57935,39170,60560,72760
48393,55585,39485,42740,57935,39170,60560,72765
48394,55585,39520,42740,57935,39170,60560,72765
48395,55585,39520,42740,57935,39170,60565,72765
48396,55585,39520,42735,57935,39170,60565,72765
48397,55585,39520,42735,57935,39170,60565,72765
48398,55585,39520,42735,57935,39170,60565,72765
48399,55585,39520,42735,57935,39170,60565,72765
48400,55585,39520,42735,57935,39170,60565,72770
48401,55585,39520,42735,57935,39205,60600,72770
48402,55585,39555,42735,57935,39205,60600,72770
48403,55585,39555,42735,57935,39205,60605,72770
48404,55590,39555,42735,57935,39205,60605,72775
48405,55590,39555,42735,57935,39205,60605,72780
48406,55590,39555,42735,57935,39205,60605,72785
48407,55590,39550,42735,57935,39205,60605,72785
48408,55590,39550,42735,57935,39205,60610,72785
48409,55590,39550,42735,57935,39205,60610,72785
48410,55590,39550,42735,57935,39240,60610,72785
48411,55590,39550,42735,57935,39240,60610,72785
48412,55590,39550,42735,57940,39240,60610,72785
48413,55590,39550,42735,57940,39240,60610,72785
48414,55590,39550,42735,57940,39240,60610,72790
48415,55590,39550,42735,57940,39240,60615,72795
48416,55590,39585,42735,57940,39240,60615,72795
48417,55590,39585,42735,57940,39240,60615,72790
48418,55590,39585,42735,57940,39245,60615,72790
48419,55590,39585,42735,57940,39245,60615,72790
48420,55590,39585,42735,57940,39245,60620,72790
48421,55590,39585,42735,57940,39245,60655,72790
48422,55590,39585,42740,57940,39245,60655,72790
48423,55590,39585,42740,57940,39245,60660,72790
48424,55590,39585,42740,57940,39245,60660,72790
48425,55590,39585,42740,57940,39245,60660,72790
48426,55590,39585,42740,57940,39245,60660,72790
48427,55590,39585,42740,57940,39245,60660,72790
48428,55590,39585,42740,57940,39245,60660,72790
48429,55590,39585,42740,57940,39245,60660,72790
48430,55590,39585,42740,57940,39245,60660,72795
48431,55590,39585,42740,57940,39245,60660,72800
48432,55590,39585,42740,57940,39245,60660,72800
48433,55590,39585,42740,57940,39245,60660,72805
48434,55590,39585,42740,57975,39245,60660,72805
48435,55590,39585,42740,57980,39245,60660,72805
48436,55590,39585,42740,57980,39245,60665,72805
48437,55590,39580,42740,57980,39245,60700,72805
48438,55590,39580,42740,57985,39245,60700,72810
48439,55590,39580,42740,57985,39245,60700,72810
48440,55590,39580,42740,57985,39245,60705,72815
48441,55590,39580,42740,57985,39245,60705,72815
48442,55590,39580,42740,57985,39280,60705,72815
48443,55590,39580,42740,57985,39280,60705,72820
48444,55590,39580,42740,57990,39280,60710,72820
48445,55590,39580,42740,57990,39280,60715,72820
48446,55590,39580,42740,57990,39280,60715,72825
48447,55590,39575,42740,57990,39280,60715,72825
48448,55590,39575,42740,57995,39280,60720,72825
48449,55590,39575,42740,57995,39280,60725,72825
48450,55590,39575,42740,57995,39280,60730,72825
48451,55590,39575,42740,58030,39280,60730,72825
48452,55590,39575,42740,58030,39280,60735,72825
48453,55590,39575,42740,58035,39280,60735,72825
48454,55590,39580,42740,58035,39280,60735,72830
48455,55590,39580,42740,58035,39280,60735,72835
48456,55590,39580,42740,58035,39280,60735,72840
48457,55585,39580,42740,58035,39280,60735,72840
48458,55585,39580,42740,58035,39280,60740,72840
48459,55585,39580,42740,58035,39280,60740,72840
48460,55585,39580,42740,58035,39280,60740,72845
48461,55585,39580,42740,58035,39280,60740,72880
48462,55585,39580,42740,58040,39280,60745,72880
48463,55585,39580,42740,58040,39280,60750,72880
48464,55585,39580,42740,58040,39280,60750,72885
48465,55585,39580,42735,58040,39280,60750,72885
48466,55585,39580,42735,58040,39280,60750,72885
48467,55585,39580,42735,58040,39280,60750,72890
48468,55585,39580,42735,58040,39280,60750,72890
48469,55585,39580,42735,58040,39280,60750,72895
48470,55585,39580,42735,58040,39280,60750,72895
48471,55585,39580,42735,58040,39280,60750,72900
48472,55620,39580,42735,58040,39280,60750,72900
48473,55615,39580,42735,58040,39280,60750,72900
48474,55615,39580,42735,58040,39280,60745,72900
48475,55620,39580,42735,58040,39280,60745,72905
48476,55620,39580,42735,58040,39280,60745,72910
48477,55620,39575,42735,58040,39280,60745,72910
48478,55620,39575,42735,58040,39280,60745,72910
48479,55620,39575,42735,58040,39280,60745,72905
48480,55620,39575,42735,58040,39280,60745,72905
48481,55620,39575,42735,58040,39280,60745,72905
48482,55620,39575,42735,58040,39280,60745,72910
48483,55620,39575,42735,58040,39280,60750,72910
48484,55620,39575,42735,58040,39280,60750,72910
48485,55620,39575,42735,58045,39280,60750,72910
48486,55620,39575,42735,58045,39280,60750,72910
48487,55620,39575,42735,58045,39280,60755,72910
48488,55620,39575,42735,58045,39280,60755,72910
48489,55620,39575,42735,58045,39280,60760,72915
48490,55620,39575,42735,58045,39280,60760,72915
48491,55620,39575,42735,58045,39280,60760,72915
48492,55620,39575,42735,58050,39285,60765,72915
48493,55620,39575,42735,58085,39285,60765,72915
48494,55620,39575,42735,58085,39285,60765,72915
48495,55620,39575,42735,58085,39285,60765,72915
48496,55620,39575,42735,58085,39285,60765,72915
48497,55620,39610,42735,58085,39285,60765,72915
48498,55620,39610,42735,58085,39285,60765,72920
48499,55620,39610,42735,58085,39285,60770,72920
48500,55620,39610,42730,58085,39320,60770,72920
48501,55620,39610,42730,58085,39320,60770,72925
48502,55620,39610,42730,58085,39320,60770,72925
48503,55620,39610,42730,58085,39320,60775,72925
48504,55620,39610,42730,58085,39320,60780,72925
48505,55620,39610,42730,58085,39320,60780,72930
48506,55620,39610,42730,58085,39320,60780,72930
48507,55620,39610,42730,58085,39320,60780,72930
48508,55620,39610,42730,58085,39320,60780,72930
48509,55620,39610,42730,58080,39320,60815,72930
48510,55620,39610,42730,58080,39320,60815,72935
48511,55620,39610,42730,58080,39320,60815,72935
48512,55620,39610,42730,58080,39320,60815,72935
48513,55620,39610,42730,58080,39320,60815,72940
48514,55620,39610,42730,58080,39320,60810,72940
48515,55620,39610,42730,58080,39355,60805,72940
48516,55620,39610,42730,58080,39355,60805,72940
48517,55620,39610,42730,58080,39355,60805,72940
48518,55620,39610,42730,58080,39355,60805,72940
48519,55620,39645,42730,58080,39355,60805,72975
48520,55620,39645,42730,58080,39355,60805,72975
48521,55620,39645,42730,58080,39355,60805,72975
48522,55620,39645,42730,58085,39355,60805,72975
48523,55620,39645,42730,58085,39355,60805,72980
48524,55620,39645,42730,58085,39355,60805,72980
48525,55620,39645,42730,58085,39355,60805,72980
48526,55620,39645,42730,58085,39355,60805,72985
48527,55620,39645,42730,58085,39355,60805,72985
48528,55620,39645,42730,58085,39355,60805,72985
48529,55620,39645,42730,58085,39355,60805,72985
48530,55620,39645,42730,58090,39355,60805,72985
48531,55620,39645,42730,58095,39355,60805,72990
48532,55620,39645,42730,58095,39355,60805,72995
48533,55620,39645,42730,58095,39355,60805,73000
48534,55620,39645,42730,58130,39390,60805,73000
48535,55620,39645,42730,58130,39390,60805,73000
48536,55620,39645,42730,58130,39390,60810,73000
48537,55620,39645,42730,58130,39390,60810,73000
48538,55620,39645,42730,58135,39390,60810,73000
48539,55615,39645,42730,58135,39390,60810,73000
48540,55615,39645,42730,58135,39390,60815,73005
48541,55615,39645,42730,58135,39390,60815,73010
48542,55615,39645,42730,58135,39390,60850,73010
48543,55615,39645,42730,58135,39390,60850,73015
48544,55615,39645,42730,58130,39390,60850,73015
48545,55615,39645,42730,58130,39390,60855,73015
48546,55615,39645,42730,58130,39390,60855,73015
48547,55615,39645,42730,58130,39390,60855,73015
48548,55615,39645,42730,58130,39390,60855,73020
48549,55615,39645,42730,58130,39390,60855,73020
48550,55615,39645,42730,58130,39390,60860,73020
48551,55615,39645,42730,58130,39390,60860,73020
48552,55615,39645,42730,58130,39390,60860,73020
48553,55615,39645,42730,58165,39390,60860,73055
48554,55615,39645,42730,58165,39390,60860,73055
48555,55615,39645,42730,58165,39390,60860,73055
48556,55615,39645,42730,58165,39390,60865,73055
48557,55620,39645,42730,58165,39390,60865,73055
48558,55620,39645,42730,58165,39390,60865,73060
48559,55620,39645,42730,58165,39385,60865,73060
48560,55620,39645,42730,58165,39385,60865,73065
48561,55620,39645,42725,58165,39385,60900,73065
48562,55620,39645,42725,58165,39385,60900,73065
48563,55620,39645,42725,58165,39385,60905,73070
48564,55620,39645,42720,58165,39380,60905,73070
48565,55620,39645,42720,58165,39380,60910,73070
48566,55620,39645,42720,58165,39380,60910,73070
48567,55620,39645,42715,58165,39380,60910,73070
48568,55620,39645,42715,58165,39380,60910,73075
48569,55625,39645,42715,58165,39380,60915,73075
48570,55625,39645,42715,58165,39385,60915,73080
48571,55625,39645,42715,58165,39385,60920,73080
48572,55625,39645,42715,58165,39385,60920,73080
48573,55625,39645,42715,58165,39385,60920,73080
48574,55625,39645,42715,58165,39385,60920,73085
48575,55625,39645,42715,58165,39380,60920,73080
48576,55625,39645,42715,58165,39380,60920,73080
48577,55625,39645,42715,58165,39380,60920,73080
48578,55625,39645,42715,58165,39380,60920,73080
48579,55625,39645,42715,58165,39380,60920,73085
48580,55625,39645,42715,58165,39380,60920,73085
48581,55625,39645,42715,58165,39380,60920,73090
48582,55625,39645,42715,58165,39415,60920,73090
48583,55625,39645,42715,58165,39415,60920,73095
48584,55625,39645,42715,58165,39415,60920,73095
48585,55625,39645,42715,58165,39415,60920,73095
48586,55625,39645,42715,58165,39415,60920,73100
48587,55625,39645,42720,58165,39415,60925,73105
48588,55625,39645,42720,58165,39415,60925,73105
48589,55625,39645,42720,58165,39415,60925,73110
48590,55625,39645,42720,58165,39415,60925,73110
48591,55625,39645,42720,58165,39415,60925,73145
48592,55625,39645,42720,58165,39415,60925,73150
48593,55625,39645,42715,58165,39415,60960,73150
48594,55625,39645,42715,58165,39415,60960,73150
48595,55625,39645,42715,58165,39415,60965,73155
48596,55625,39680,42715,58165,39415,60965,73155
48597,55625,39680,42715,58165,39415,60965,73155
48598,55625,39680,42715,58165,39415,60965,73155
48599,55625,39680,42715,58165,39415,60965,73160
48600,55625,39715,42715,58165,39415,60965,73160
48601,55625,39715,42715,58165,39415,60965,73160
48602,55625,39715,42715,58165,39415,60965,73195
48603,55625,39715,42715,58165,39415,60970,73195
48604,55625,39715,42715,58165,39415,60970,73200
48605,55625,39715,42715,58165,39415,60970,73200
48606,55625,39715,42715,58165,39415,60970,73200
48607,55625,39715,42715,58165,39415,60970,73200
48608,55625,39715,42750,58165,39415,60970,73200
48609,55625,39715,42750,58165,39410,60970,73200
48610,55625,39715,42750,58165,39410,60970,73200
48611,55625,39715,42745,58165,39410,60970,73200
48612,55620,39715,42745,58165,39410,60970,73200
48613,55620,39715,42745,58165,39445,60970,73200
48614,55620,39715,42745,58165,39445,60970,73205
48615,55620,39715,42745,58165,39445,60970,73200
48616,55620,39715,42745,58165,39445,60975,73200
48617,55620,39715,42745,58165,39445,61010,73200
48618,55620,39715,42745,58165,39445,61010,73205
48619,55620,39715,42745,58165,39445,61010,73210
48620,55620,39715,42745,58170,39445,61010,73210
48621,55620,39715,42745,58170,39445,61045,73210
48622,55620,39715,42745,58170,39445,61045,73210
48623,55620,39715,42745,58175,39445,61050,73210
48624,55620,39715,42745,58175,39445,61050,73210
48625,55620,39715,42745,58175,39445,61085,73210
48626,55620,39715,42745,58175,39445,61085,73215
48627,55620,39715,42750,58175,39445,61090,73215
48628,55620,39715,42750,58180,39445,61090,73215
48629,55620,39715,42750,58180,39445,61090,73215
48630,55620,39715,42750,58180,39445,61090,73220
48631,55620,39715,42750,58175,39445,61090,73220
48632,55620,39715,42750,58175,39445,61090,73225
48633,55620,39715,42750,58175,39445,61090,73225
48634,55620,39715,42745,58175,39445,61090,73225
48635,55620,39715,42745,58175,39445,61090,73230
48636,55620,39715,42745,58175,39445,61090,73235
48637,55620,39715,42745,58175,39445,61090,73240
48638,55615,39715,42745,58170,39480,61090,73240
48639,55615,39715,42745,58170,39480,61090,73240
48640,55615,39715,42780,58170,39480,61090,73240
48641,55615,39715,42780,58175,39480,61090,73245
48642,55615,39715,42780,58170,39480,61090,73245
48643,55615,39715,42780,58170,39480,61095,73245
48644,55615,39715,42780,58170,39480,61095,73250
48645,55615,39715,42780,58170,39480,61095,73250
48646,55615,39715,42780,58170,39480,61095,73250
48647,55615,39715,42780,58170,39480,61095,73255
48648,55615,39715,42780,58170,39480,61095,73255
48649,55615,39715,42780,58170,39480,61100,73255
48650,55615,39715,42780,58175,39480,61100,73255
48651,55615,39715,42780,58175,39480,61105,73255
48652,55615,39715,42780,58175,39480,61105,73255
48653,55615,39715,42780,58175,39480,61105,73260
48654,55615,39715,42780,58175,39480,61105,73265
48655,55615,39715,42785,58175,39480,61110,73265
48656,55615,39750,42785,58175,39480,61105,73265
48657,55615,39750,42785,58175,39480,61105,73265
48658,55610,39750,42785,58175,39480,61105,73265
48659,55610,39750,42785,58175,39480,61105,73265
48660,55610,39750,42785,58175,39480,61105,73265
48661,55610,39750,42785,58175,39485,61105,73270
48662,55610,39755,42785,58175,39485,61110,73270
48663,55610,39755,42785,58175,39520,61110,73270
48664,55610,39755,42785,58175,39520,61110,73275
48665,55610,39755,42785,58175,39520,61110,73280
48666,55610,39755,42785,58175,39520,61110,73280
48667,55610,39755,42785,58175,39520,61110,73285
48668,55610,39755,42785,58180,39520,61110,73290
48669,55610,39755,42785,58180,39520,61110,73290
48670,55610,39755,42785,58180,39520,61110,73295
48671,55610,39755,42785,58180,39520,61110,73295
48672,55610,39755,42785,58180,39520,61110,73300
48673,55610,39755,42785,58180,39520,61110,73300
48674,55610,39755,42785,58180,39515,61145,73300
48675,55610,39755,42785,58180,39515,61145,73300
48676,55610,39755,42785,58180,39515,61150,73300
48677,55610,39755,42820,58180,39515,61150,73300
48678,55610,39755,42820,58180,39515,61155,73300
48679,55610,39755,42820,58180,39515,61155,73300
48680,55610,39755,42820,58180,39515,61155,73300
48681,55610,39755,42820,58185,39515,61155,73300
48682,55610,39755,42820,58185,39515,61155,73305
48683,55610,39755,42820,58220,39510,61155,73305
48684,55610,39755,42820,58220,39510,61155,73310
48685,55610,39755,42820,58220,39510,61155,73310
48686,55610,39755,42815,58220,39545,61155,73310
48687,55610,39755,42815,58220,39545,61155,73310
48688,55610,39755,42815,58220,39545,61155,73310
48689,55610,39755,42815,58220,39545,61155,73310
48690,55610,39755,42815,58220,39545,61155,73315
48691,55610,39755,42815,58220,39545,61155,73320
48692,55610,39755,42815,58220,39545,61160,73320
48693,55610,39755,42815,58220,39545,61165,73320
48694,55610,39755,42815,58220,39545,61165,73325
48695,55610,39755,42815,58220,39545,61165,73330
48696,55610,39755,42815,58220,39545,61165,73330
48697,55610,39755,42815,58220,39545,61170,73330
48698,55610,39755,42815,58220,39545,61170,73330
48699,55610,39790,42815,58220,39545,61170,73330
48700,55610,39790,42815,58220,39545,61170,73330
48701,55610,39790,42815,58220,39545,61170,73335
48702,55610,39790,42815,58220,39545,61170,73340
48703,55610,39790,42815,58220,39545,61165,73340
48704,55610,39790,42815,58220,39545,61165,73340
48705,55610,39790,42815,58220,39545,61170,73340
48706,55610,39790,42815,58225,39545,61170,73340
48707,55610,39790,42815,58225,39545,61170,73340
48708,55605,39790,42815,58225,39540,61170,73340
48709,55605,39790,42815,58225,39540,61170,73340
48710,55605,39790,42815,58225,39535,61170,73340
48711,55610,39790,42815,58225,39535,61170,73345
48712,55610,39790,42815,58260,39535,61170,73345
48713,55610,39790,42815,58260,39535,61170,73350
48714,55610,39790,42815,58260,39535,61170,73355
48715,55610,39790,42815,58265,39535,61170,73355
48716,55615,39790,42815,58270,39535,61170,73360
48717,55615,39790,42815,58270,39535,61170,73360
48718,55615,39790,42815,58270,39535,61170,73360
48719,55615,39790,42815,58275,39535,61170,73360
48720,55615,39790,42815,58275,39535,61170,73360
48721,55615,39790,42815,58275,39535,61175,73360
48722,55615,39790,42815,58275,39535,61180,73360
48723,55615,39790,42815,58275,39540,61185,73360
48724,55615,39790,42815,58275,39540,61185,73365
48725,55615,39790,42815,58275,39540,61185,73365
48726,55615,39790,42815,58275,39540,61185,73365
48727,55615,39790,42815,58275,39540,61185,73365
48728,55615,39790,42815,58275,39540,61190,73365
48729,55615,39790,42815,58280,39540,61190,73365
48730,55615,39790,42815,58280,39540,61190,73370
48731,55615,39790,42815,58285,39540,61190,73370
48732,55615,39790,42815,58285,39540,61190,73370
48733,55615,39790,42815,58285,39540,61190,73375
48734,55615,39790,42815,58285,39540,61190,73375
48735,55615,39790,42850,58285,39540,61190,73375
48736,55615,39790,42850,58285,39540,61190,73375
48737,55615,39790,42850,58290,39540,61195,73375
48738,55615,39790,42850,58295,39540,61200,73375
48739,55615,39790,42850,58295,39540,61200,73375
48740,55615,39790,42885,58295,39540,61200,73375
48741,55615,39790,42885,58295,39540,61200,73380
48742,55615,39790,42885,58295,39540,61205,73385
48743,55615,39790,42890,58295,39540,61205,73390
48744,55615,39790,42890,58295,39540,61205,73390
48745,55650,39790,42890,58295,39575,61205,73390
48746,55650,39790,42890,58295,39575,61205,73390
48747,55650,39790,42890,58295,39580,61210,73395
48748,55650,39790,42890,58295,39580,61245,73395
48749,55650,39790,42890,58295,39580,61245,73395
48750,55650,39790,42890,58295,39580,61250,73395
48751,55650,39790,42890,58295,39580,61250,73400
48752,55650,39790,42890,58295,39580,61250,73400
48753,55650,39790,42890,58295,39580,61250,73400
48754,55650,39790,42890,58295,39580,61255,73400
48755,55650,39790,42890,58295,39580,61255,73400
48756,55650,39790,42890,58300,39580,61255,73405
48757,55650,39790,42890,58300,39580,61255,73410
48758,55650,39790,42890,58300,39580,61260,73415
48759,55650,39790,42890,58300,39580,61260,73450
48760,55650,39790,42890,58300,39580,61260,73485
48761,55650,39790,42890,58305,39580,61260,73490
48762,55650,39790,42890,58305,39580,61260,73490
48763,55650,39790,42890,58305,39580,61260,73495
48764,55650,39790,42890,58305,39585,61260,73500
48765,55650,39790,42890,58305,39585,61255,73500
48766,55655,39790,42890,58305,39585,61260,73505
48767,55655,39790,42890,58310,39585,61260,73505
48768,55655,39790,42890,58310,39590,61260,73510
48769,55655,39790,42890,58310,39590,61260,73515
48770,55655,39790,42890,58310,39590,61265,73515
48771,55655,39790,42890,58310,39590,61265,73515
48772,55655,39790,42890,58310,39590,61265,73515
48773,55655,39790,42890,58310,39590,61265,73515
48774,55655,39790,42890,58310,39590,61265,73520
48775,55655,39790,42890,58310,39590,61265,73525
48776,55655,39790,42890,58310,39590,61265,73530
48777,55655,39790,42890,58310,39625,61265,73530
48778,55655,39790,42890,58310,39625,61265,73530
48779,55655,39790,42890,58310,39625,61265,73535
48780,55655,39790,42890,58310,39625,61265,73535
48781,55655,39790,42890,58310,39625,61265,73535
48782,55655,39790,42890,58310,39625,61270,73535
48783,55655,39790,42890,58315,39625,61270,73535
48784,55655,39790,42890,58315,39625,61270,73535
48785,55655,39790,42885,58315,39625,61270,73535
48786,55655,39790,42885,58315,39625,61275,73535
48787,55655,39790,42885,58315,39625,61275,73535
48788,55655,39790,42885,58315,39625,61275,73535
48789,55655,39790,42885,58315,39625,61270,73535
48790,55655,39790,42885,58315,39625,61270,73535
48791,55690,39790,42885,58315,39625,61270,73535
48792,55690,39790,42885,58315,39625,61270,73535
48793,55690,39790,42885,58315,39625,61270,73535
48794,55690,39790,42920,58315,39625,61270,73535
48795,55690,39790,42915,58315,39625,61270,73535
48796,55690,39790,42915,58315,39625,61270,73535
48797,55690,39790,42915,58315,39625,61270,73540
48798,55690,39790,42915,58315,39625,61270,73540
48799,55690,39790,42915,58315,39625,61270,73545
48800,55690,39790,42915,58315,39625,61270,73550
48801,55690,39790,42915,58315,39625,61270,73550
48802,55690,39790,42915,58315,39625,61270,73555
48803,55690,39790,42915,58320,39625,61270,73555
48804,55690,39790,42910,58320,39625,61270,73555
48805,55690,39790,42910,58320,39620,61270,73555
48806,55690,39790,42910,58320,39620,61270,73555
48807,55690,39790,42910,58320,39620,61270,73560
48808,55690,39790,42905,58320,39620,61270,73560
48809,55690,39790,42905,58320,39620,61275,73560
48810,55690,39790,42905,58325,39620,61275,73560
48811,55690,39790,42905,58325,39620,61275,73560
48812,55690,39790,42905,58325,39620,61275,73560
48813,55690,39790,42905,58320,39620,61275,73560
48814,55690,39790,42905,58320,39620,61275,73560
48815,55690,39790,42905,58320,39620,61275,73560
48816,55690,39790,42905,58320,39620,61275,73560
48817,55690,39785,42905,58320,39620,61275,73560
48818,55690,39785,42905,58320,39620,61275,73565
48819,55690,39780,42905,58320,39620,61275,73565
48820,55690,39780,42905,58320,39620,61280,73565
48821,55690,39780,42905,58320,39620,61280,73565
48822,55690,39780,42905,58320,39620,61280,73600
48823,55690,39780,42905,58320,39620,61280,73600
48824,55690,39780,42905,58320,39620,61280,73605
48825,55690,39775,42905,58320,39620,61280,73605
48826,55690,39775,42905,58320,39620,61280,73605
48827,55690,39775,42905,58320,39625,61280,73610
48828,55690,39775,42905,58320,39625,61280,73615
48829,55690,39775,42905,58320,39625,61280,73615
48830,55690,39775,42905,58320,39625,61280,73620
48831,55690,39775,42905,58320,39625,61280,73625
48832,55725,39775,42905,58320,39625,61280,73625
48833,55725,39775,42905,58320,39625,61280,73625
48834,55725,39775,42910,58320,39625,61285,73625
48835,55725,39775,42910,58320,39625,61285,73625
48836,55725,39775,42910,58320,39660,61280,73625
48837,55725,39775,42910,58320,39660,61280,73625
48838,55725,39775,42910,58320,39660,61285,73625
48839,55725,39775,42910,58320,39695,61285,73625
