,1% Greedy,5 %Greedy,Bayes By BackProp,Greedy
1237,980,805,2315,1020
1238,980,805,2315,1020
1239,980,805,2315,1020
1240,980,805,2320,1020
1241,980,805,2320,1020
1242,980,805,2320,1020
1243,980,805,2320,1020
1244,980,805,2320,1020
1245,980,805,2325,1020
1246,975,805,2325,1020
1247,975,805,2325,1020
1248,975,805,2325,1020
1249,975,805,2325,1020
1250,975,805,2325,1020
1251,975,805,2325,1020
1252,975,805,2330,1020
1253,975,805,2335,1020
1254,975,805,2335,1020
1255,975,805,2335,1020
1256,975,805,2340,1020
1257,975,805,2340,1020
1258,975,805,2340,1055
1259,975,805,2345,1055
1260,975,805,2345,1055
1261,975,805,2345,1055
1262,975,805,2350,1055
1263,975,805,2350,1055
1264,975,805,2355,1055
1265,975,805,2355,1055
1266,975,805,2355,1055
1267,975,805,2355,1055
1268,975,805,2355,1055
1269,975,805,2360,1055
1270,975,805,2360,1055
1271,975,805,2365,1055
1272,970,805,2365,1050
1273,970,805,2365,1050
1274,970,805,2365,1050
1275,970,805,2365,1050
1276,970,805,2365,1050
1277,970,805,2370,1050
1278,970,805,2370,1050
1279,970,805,2370,1050
1280,970,805,2370,1050
1281,970,805,2370,1050
1282,970,805,2370,1050
1283,970,805,2370,1050
1284,970,805,2370,1050
1285,970,805,2370,1050
1286,970,805,2370,1050
1287,970,805,2370,1050
1288,970,805,2370,1050
1289,970,805,2370,1050
1290,970,805,2370,1050
1291,970,805,2370,1050
1292,970,805,2370,1050
1293,970,805,2370,1050
1294,970,805,2370,1050
1295,970,805,2370,1050
1296,970,805,2370,1050
1297,970,805,2370,1050
1298,970,805,2370,1050
1299,970,805,2370,1050
1300,970,805,2375,1050
1301,970,805,2375,1050
1302,970,840,2375,1050
1303,970,840,2375,1050
1304,975,840,2380,1050
1305,975,840,2380,1050
1306,975,840,2380,1050
1307,975,840,2385,1050
1308,975,840,2385,1050
1309,975,840,2385,1050
1310,975,840,2385,1050
1311,975,840,2385,1050
1312,975,840,2390,1050
1313,975,840,2390,1050
1314,975,840,2390,1050
1315,975,840,2390,1050
1316,975,840,2390,1050
1317,975,840,2395,1050
1318,975,840,2400,1050
1319,975,840,2400,1050
1320,975,840,2400,1050
1321,975,840,2400,1050
1322,975,840,2400,1050
1323,975,840,2400,1050
1324,975,840,2405,1050
1325,975,840,2410,1050
1326,975,840,2410,1050
1327,975,840,2415,1050
1328,975,840,2415,1050
1329,975,840,2415,1050
1330,975,840,2415,1050
1331,975,840,2420,1050
1332,975,835,2420,1085
1333,975,870,2420,1085
1334,975,870,2425,1085
1335,975,870,2425,1085
1336,975,870,2425,1085
1337,970,870,2425,1120
1338,970,870,2430,1120
1339,970,870,2435,1120
1340,970,870,2435,1120
1341,970,870,2440,1120
1342,970,905,2440,1120
1343,970,905,2440,1120
1344,970,905,2445,1120
1345,970,905,2445,1120
1346,970,905,2445,1120
1347,970,905,2445,1120
1348,970,905,2445,1120
1349,970,905,2445,1120
1350,970,905,2445,1120
1351,970,905,2445,1120
1352,970,905,2445,1120
1353,970,905,2445,1120
1354,970,905,2450,1120
1355,970,905,2450,1120
1356,970,910,2450,1120
1357,970,910,2450,1120
1358,970,945,2450,1120
1359,970,945,2455,1120
1360,970,945,2455,1120
1361,970,945,2455,1120
1362,970,945,2455,1120
1363,970,945,2455,1120
1364,970,945,2455,1120
1365,970,945,2455,1120
1366,970,945,2460,1120
1367,970,945,2465,1120
1368,970,945,2465,1120
1369,970,940,2465,1120
1370,970,940,2465,1120
1371,970,940,2470,1120
1372,970,940,2475,1120
1373,970,940,2475,1120
1374,970,940,2510,1155
1375,970,940,2515,1155
1376,970,940,2515,1155
1377,970,940,2515,1155
1378,970,940,2515,1155
1379,970,940,2520,1155
1380,970,940,2520,1155
1381,970,940,2520,1155
1382,970,940,2520,1155
1383,970,940,2525,1155
1384,970,940,2525,1155
1385,970,940,2525,1155
1386,970,940,2525,1155
1387,970,940,2525,1155
1388,970,940,2525,1155
1389,970,940,2525,1155
1390,970,940,2525,1155
1391,970,940,2525,1155
1392,970,940,2530,1155
1393,970,940,2530,1155
1394,970,935,2530,1155
1395,970,935,2530,1155
1396,970,935,2530,1155
1397,970,935,2530,1155
1398,970,935,2535,1155
1399,970,935,2535,1155
1400,970,935,2535,1155
1401,970,935,2535,1155
1402,970,935,2540,1155
1403,970,935,2545,1155
1404,970,935,2550,1155
1405,970,935,2550,1155
1406,970,935,2550,1155
1407,970,935,2550,1155
1408,970,935,2550,1155
1409,970,935,2550,1155
1410,970,935,2550,1155
1411,970,935,2550,1155
1412,970,935,2550,1155
1413,970,935,2550,1155
1414,970,935,2550,1155
1415,970,935,2550,1155
1416,970,935,2555,1155
1417,970,935,2555,1155
1418,970,935,2560,1155
1419,970,935,2565,1155
1420,970,935,2565,1155
1421,970,935,2565,1155
1422,970,935,2565,1155
1423,970,935,2565,1155
1424,970,935,2565,1155
1425,970,935,2570,1155
1426,970,935,2570,1155
1427,970,940,2575,1155
1428,970,940,2580,1155
1429,970,940,2580,1155
1430,970,940,2585,1155
1431,970,940,2590,1155
1432,970,940,2595,1155
1433,970,940,2600,1155
1434,970,940,2600,1155
1435,970,940,2600,1155
1436,970,940,2600,1155
1437,970,940,2600,1155
1438,970,940,2600,1155
1439,970,940,2605,1155
1440,970,940,2610,1155
1441,970,940,2610,1155
1442,970,940,2610,1155
1443,970,940,2610,1155
1444,970,940,2610,1155
1445,970,940,2615,1155
1446,970,940,2615,1155
1447,970,940,2615,1155
1448,970,940,2620,1155
1449,970,940,2620,1155
1450,970,940,2620,1155
1451,970,940,2625,1155
1452,970,940,2625,1155
1453,970,940,2625,1155
1454,970,940,2625,1155
1455,970,940,2625,1155
1456,970,940,2625,1155
1457,970,940,2625,1155
1458,970,940,2625,1155
1459,970,940,2625,1155
1460,970,940,2625,1155
1461,970,940,2625,1155
1462,970,940,2630,1155
1463,970,940,2630,1155
1464,970,940,2630,1155
1465,970,940,2630,1155
1466,970,940,2630,1155
1467,970,940,2630,1155
1468,970,935,2630,1155
1469,970,935,2630,1155
1470,970,935,2630,1155
1471,970,935,2630,1155
1472,970,935,2630,1155
1473,970,935,2630,1155
1474,970,935,2630,1155
1475,970,935,2630,1155
1476,970,935,2630,1155
1477,970,935,2630,1155
1478,970,935,2630,1150
1479,970,935,2630,1150
1480,970,935,2635,1150
1481,970,935,2635,1150
1482,970,970,2635,1150
1483,970,970,2640,1150
1484,965,970,2640,1150
1485,965,970,2640,1150
1486,965,970,2640,1150
1487,965,970,2640,1150
1488,965,970,2645,1150
1489,965,970,2645,1150
1490,965,970,2645,1150
1491,965,970,2645,1150
1492,965,970,2645,1150
1493,965,970,2645,1150
1494,965,970,2645,1150
1495,965,970,2650,1150
1496,965,970,2650,1150
1497,965,970,2650,1150
1498,965,970,2650,1150
1499,965,970,2650,1150
1500,965,970,2650,1150
1501,965,970,2650,1145
1502,965,970,2650,1145
1503,965,970,2650,1145
1504,965,970,2650,1145
1505,965,970,2650,1145
1506,965,970,2650,1145
1507,965,970,2650,1145
1508,965,970,2655,1145
1509,965,970,2660,1145
1510,965,970,2660,1145
1511,965,970,2660,1145
1512,965,970,2660,1145
1513,965,970,2660,1145
1514,965,970,2660,1145
1515,965,970,2660,1145
1516,965,970,2665,1145
1517,965,970,2665,1145
1518,965,970,2665,1145
1519,965,970,2670,1145
1520,965,970,2670,1145
1521,965,970,2670,1145
1522,965,970,2670,1145
1523,965,970,2670,1145
1524,965,970,2675,1145
1525,965,970,2675,1145
1526,965,970,2675,1145
1527,965,970,2675,1145
1528,965,970,2680,1145
1529,965,970,2680,1145
1530,965,970,2680,1145
1531,965,970,2680,1145
1532,965,970,2680,1145
1533,965,970,2680,1145
1534,965,965,2680,1145
1535,965,965,2685,1145
1536,965,965,2685,1145
1537,965,965,2685,1145
1538,965,965,2685,1145
1539,965,965,2685,1145
1540,965,965,2685,1145
1541,965,965,2685,1145
1542,965,965,2690,1145
1543,965,965,2690,1145
1544,965,965,2690,1145
1545,965,965,2690,1145
1546,965,965,2695,1145
1547,965,965,2700,1145
1548,965,965,2700,1145
1549,965,965,2700,1145
1550,965,965,2705,1145
1551,965,965,2705,1145
1552,965,970,2705,1145
1553,965,970,2710,1145
1554,965,970,2715,1145
1555,965,970,2715,1145
1556,965,970,2715,1145
1557,965,970,2715,1145
1558,965,970,2715,1145
1559,965,970,2715,1145
1560,965,970,2720,1145
1561,965,970,2725,1145
1562,965,970,2730,1145
1563,965,970,2735,1145
1564,965,965,2735,1145
1565,965,965,2735,1145
1566,965,965,2740,1145
1567,965,970,2745,1145
1568,965,970,2745,1145
1569,965,970,2745,1145
1570,965,970,2745,1145
1571,965,970,2745,1145
1572,965,970,2745,1145
1573,965,970,2745,1145
1574,1000,970,2745,1145
1575,1000,970,2745,1145
1576,1000,965,2745,1145
1577,1000,965,2745,1145
1578,1000,965,2745,1145
1579,1000,965,2750,1145
1580,1000,965,2750,1145
1581,1000,965,2750,1145
1582,1000,965,2755,1145
1583,1000,965,2755,1145
1584,1000,965,2755,1145
1585,1000,965,2760,1145
1586,1000,965,2765,1145
1587,1000,965,2765,1145
1588,1000,965,2765,1145
1589,1000,965,2765,1145
1590,1000,965,2765,1145
1591,1000,960,2765,1145
1592,1000,960,2765,1145
1593,1000,960,2765,1145
1594,1000,960,2770,1145
1595,1000,960,2770,1145
1596,1000,960,2770,1145
1597,1000,960,2770,1145
1598,1000,960,2770,1145
1599,1000,960,2770,1145
1600,1000,960,2770,1145
1601,1000,960,2775,1145
1602,1000,960,2775,1145
1603,1000,955,2775,1145
1604,1000,955,2780,1145
1605,1000,955,2780,1145
1606,1000,950,2780,1145
1607,1000,950,2780,1145
1608,1000,950,2780,1145
1609,1000,950,2780,1145
1610,1000,950,2780,1145
1611,1000,950,2780,1145
1612,1000,950,2780,1145
1613,1000,950,2780,1145
1614,1000,950,2780,1145
1615,1000,950,2785,1145
1616,1000,950,2785,1145
1617,1000,950,2785,1145
1618,1000,950,2785,1145
1619,1000,950,2785,1145
1620,1000,950,2785,1145
1621,1000,950,2790,1145
1622,1000,945,2790,1145
1623,1000,945,2795,1145
1624,1000,945,2795,1145
1625,1000,945,2795,1145
1626,1000,945,2795,1145
1627,1000,945,2795,1145
1628,1000,945,2795,1145
1629,1000,945,2795,1145
1630,1000,945,2795,1145
1631,1000,945,2800,1145
1632,1000,945,2800,1145
1633,1035,945,2800,1145
1634,1035,945,2800,1145
1635,1035,945,2800,1145
1636,1035,945,2800,1145
1637,1035,945,2805,1145
1638,1035,945,2805,1145
1639,1035,945,2805,1145
1640,1035,945,2805,1145
1641,1035,945,2805,1145
1642,1035,945,2805,1145
1643,1035,945,2805,1145
1644,1035,945,2805,1145
1645,1035,945,2805,1145
1646,1035,945,2810,1145
1647,1035,945,2810,1145
1648,1035,945,2810,1145
1649,1035,945,2810,1145
1650,1035,945,2810,1145
1651,1035,945,2810,1145
1652,1035,945,2810,1145
1653,1035,945,2810,1145
1654,1035,950,2815,1145
1655,1035,950,2820,1145
1656,1035,950,2820,1145
1657,1035,950,2825,1145
1658,1035,950,2825,1145
1659,1035,950,2825,1145
1660,1035,950,2825,1145
1661,1035,945,2825,1145
1662,1035,945,2825,1145
1663,1035,945,2825,1145
1664,1035,945,2830,1145
1665,1035,945,2830,1145
1666,1035,945,2830,1145
1667,1035,945,2835,1145
1668,1035,945,2840,1145
1669,1035,945,2840,1145
1670,1035,945,2840,1145
1671,1035,945,2840,1145
1672,1035,945,2840,1145
1673,1035,945,2840,1145
1674,1035,945,2840,1145
1675,1035,945,2840,1145
1676,1035,945,2840,1145
1677,1035,945,2845,1145
1678,1035,940,2845,1145
1679,1035,940,2845,1145
1680,1035,940,2850,1145
1681,1035,940,2850,1145
1682,1035,940,2850,1145
1683,1035,940,2850,1145
1684,1035,940,2850,1145
1685,1035,940,2850,1145
1686,1035,940,2855,1145
1687,1035,940,2855,1145
1688,1035,940,2860,1145
1689,1035,940,2860,1145
1690,1035,940,2860,1145
1691,1035,940,2860,1145
1692,1035,940,2860,1145
1693,1035,940,2860,1145
1694,1035,940,2865,1145
1695,1035,940,2865,1145
1696,1035,940,2865,1145
1697,1035,940,2865,1145
1698,1035,940,2865,1145
1699,1035,940,2865,1145
1700,1035,940,2865,1145
1701,1035,940,2870,1145
1702,1035,940,2875,1145
1703,1035,940,2880,1150
1704,1035,940,2880,1150
1705,1035,940,2880,1150
1706,1035,940,2880,1150
1707,1035,940,2880,1150
1708,1035,940,2885,1155
1709,1035,940,2885,1155
1710,1035,940,2885,1155
1711,1035,940,2885,1155
1712,1035,940,2890,1160
1713,1035,940,2890,1160
1714,1035,940,2895,1160
1715,1035,940,2895,1160
1716,1035,940,2895,1160
1717,1035,940,2900,1160
1718,1035,940,2900,1160
1719,1035,940,2905,1165
1720,1035,940,2905,1165
1721,1035,940,2905,1165
1722,1035,940,2900,1165
1723,1035,940,2900,1165
1724,1035,940,2900,1165
1725,1035,940,2900,1165
1726,1035,940,2905,1165
1727,1035,940,2905,1165
1728,1035,940,2905,1165
1729,1035,940,2910,1165
1730,1035,940,2915,1165
1731,1035,940,2915,1170
1732,1035,940,2915,1175
1733,1035,940,2920,1180
1734,1035,940,2920,1180
1735,1035,940,2920,1180
1736,1035,940,2920,1180
1737,1035,940,2925,1185
1738,1035,940,2925,1190
1739,1035,940,2925,1190
1740,1035,940,2925,1195
1741,1035,940,2925,1195
1742,1035,940,2925,1195
1743,1035,940,2925,1195
1744,1035,975,2925,1195
1745,1035,970,2925,1195
1746,1035,970,2925,1195
1747,1035,970,2925,1195
1748,1035,970,2925,1195
1749,1030,970,2925,1195
1750,1030,970,2925,1200
1751,1030,970,2925,1200
1752,1030,970,2925,1200
1753,1030,970,2925,1205
1754,1030,965,2925,1205
1755,1030,965,2930,1210
1756,1030,965,2930,1215
1757,1030,1000,2930,1215
1758,1030,1000,2930,1215
1759,1030,1000,2930,1250
1760,1030,1000,2935,1255
1761,1030,1000,2935,1255
1762,1030,1000,2935,1255
1763,1030,1000,2935,1255
1764,1030,1000,2935,1260
1765,1035,1000,2940,1265
1766,1035,1000,2940,1265
1767,1035,1000,2940,1265
1768,1035,1000,2940,1270
1769,1035,1000,2940,1270
1770,1035,1000,2945,1275
1771,1035,1000,2945,1280
1772,1035,1000,2945,1280
1773,1035,1000,2945,1280
1774,1035,1000,2950,1285
1775,1035,1000,2950,1285
1776,1035,1000,2950,1285
1777,1035,1000,2950,1290
1778,1035,1000,2955,1295
1779,1035,1000,2955,1295
1780,1035,1000,2955,1295
1781,1035,1000,2955,1295
1782,1035,1000,2955,1300
1783,1035,1000,2955,1305
1784,1035,1000,2955,1305
1785,1035,1000,2955,1305
1786,1035,1000,2955,1305
1787,1035,1000,2955,1310
1788,1035,1000,2955,1310
1789,1035,1000,2955,1310
1790,1035,1000,2955,1310
1791,1035,1000,2955,1310
1792,1035,1000,2955,1310
1793,1035,1000,2960,1315
1794,1035,1000,2960,1315
1795,1035,1000,2960,1320
1796,1035,1000,2960,1325
1797,1035,1000,2960,1325
1798,1035,1000,2960,1325
1799,1035,1000,2960,1325
1800,1035,1000,2960,1330
1801,1035,1000,2960,1335
1802,1035,1000,2960,1335
1803,1035,1000,2960,1335
1804,1035,1000,2965,1335
1805,1035,1000,2965,1335
1806,1035,1000,2965,1335
1807,1035,1000,2965,1335
1808,1035,1000,2970,1340
1809,1035,1000,2970,1345
1810,1035,1000,2975,1350
1811,1035,1000,2975,1350
1812,1035,1000,2975,1350
1813,1035,1000,2975,1350
1814,1035,1000,2975,1355
1815,1035,1000,2975,1360
1816,1035,1000,2980,1365
1817,1035,1000,2980,1370
1818,1035,1000,2980,1370
1819,1035,1000,2980,1370
1820,1035,1000,2980,1370
1821,1035,1000,2980,1370
1822,1035,1000,2980,1375
1823,1035,1000,2980,1375
1824,1035,1000,2985,1380
1825,1035,1000,2985,1380
1826,1035,1000,2985,1380
1827,1035,1000,2985,1385
1828,1035,1000,2985,1385
1829,1035,1000,3020,1385
1830,1035,1000,3020,1385
1831,1035,1000,3020,1390
1832,1040,1000,3025,1395
1833,1040,1000,3025,1395
1834,1040,1000,3025,1395
1835,1040,1000,3025,1395
1836,1040,1000,3025,1395
1837,1040,1000,3025,1400
1838,1040,1000,3025,1405
1839,1040,1000,3025,1410
1840,1040,1000,3025,1410
1841,1040,1000,3025,1410
1842,1045,1000,3030,1415
1843,1045,1000,3030,1415
1844,1045,1000,3035,1420
1845,1050,1000,3035,1425
1846,1050,1000,3035,1425
1847,1050,1000,3040,1430
1848,1050,995,3040,1430
1849,1050,995,3040,1430
1850,1055,995,3045,1435
1851,1055,995,3045,1435
1852,1055,995,3045,1435
1853,1055,995,3045,1435
1854,1060,995,3050,1440
1855,1060,995,3050,1440
1856,1060,995,3050,1440
1857,1060,995,3050,1440
1858,1065,1000,3055,1445
1859,1070,1000,3055,1450
1860,1070,1000,3055,1455
1861,1070,1000,3055,1455
1862,1070,1000,3055,1455
1863,1070,1000,3055,1455
1864,1070,1000,3055,1460
1865,1075,1000,3055,1465
1866,1075,1000,3055,1470
1867,1075,1000,3055,1470
1868,1075,1000,3055,1470
1869,1075,1000,3055,1470
1870,1075,1000,3055,1475
1871,1075,1000,3055,1475
1872,1075,1000,3055,1475
1873,1080,1005,3055,1480
1874,1080,1005,3060,1480
1875,1085,1010,3065,1485
1876,1085,1015,3070,1490
1877,1085,1015,3070,1490
1878,1085,1015,3070,1490
1879,1085,1015,3070,1490
1880,1085,1015,3070,1490
1881,1090,1015,3075,1495
1882,1090,1020,3075,1500
1883,1090,1020,3075,1500
1884,1095,1025,3075,1505
1885,1095,1025,3075,1505
1886,1095,1030,3075,1510
1887,1095,1030,3075,1510
1888,1095,1030,3075,1510
1889,1095,1030,3075,1510
1890,1095,1065,3075,1510
1891,1095,1065,3075,1510
1892,1095,1065,3075,1510
1893,1095,1065,3075,1510
1894,1095,1065,3075,1510
1895,1095,1065,3075,1510
1896,1095,1065,3075,1510
1897,1095,1065,3075,1510
1898,1095,1065,3075,1510
1899,1100,1070,3080,1515
1900,1100,1070,3080,1515
1901,1100,1070,3080,1515
1902,1100,1075,3080,1520
1903,1100,1080,3080,1525
1904,1105,1085,3080,1530
1905,1110,1090,3080,1535
1906,1110,1090,3080,1535
1907,1110,1090,3080,1535
1908,1115,1095,3080,1540
1909,1115,1095,3080,1540
1910,1115,1095,3080,1540
1911,1115,1095,3080,1540
1912,1120,1100,3080,1545
1913,1125,1105,3080,1550
1914,1125,1105,3080,1550
1915,1125,1105,3080,1550
1916,1130,1110,3085,1555
1917,1130,1110,3085,1555
1918,1130,1115,3090,1560
1919,1130,1115,3090,1560
1920,1130,1115,3090,1560
1921,1135,1120,3090,1565
1922,1135,1125,3090,1570
1923,1140,1130,3090,1575
1924,1140,1135,3095,1580
1925,1145,1140,3095,1585
1926,1150,1145,3095,1590
1927,1150,1145,3095,1590
1928,1155,1150,3095,1595
1929,1155,1155,3095,1600
1930,1155,1160,3095,1605
1931,1155,1165,3095,1610
1932,1160,1170,3095,1615
1933,1160,1170,3095,1615
1934,1165,1175,3095,1620
1935,1160,1175,3095,1620
1936,1160,1210,3095,1620
1937,1165,1215,3095,1625
1938,1165,1215,3095,1625
1939,1165,1215,3095,1625
1940,1170,1220,3095,1630
1941,1170,1220,3095,1630
1942,1170,1220,3095,1630
1943,1170,1220,3095,1630
1944,1170,1220,3095,1630
1945,1170,1225,3095,1635
1946,1170,1230,3095,1640
1947,1170,1230,3095,1640
1948,1170,1235,3095,1645
1949,1175,1240,3095,1650
1950,1175,1240,3095,1650
1951,1175,1240,3095,1650
1952,1175,1240,3095,1650
1953,1175,1240,3095,1650
1954,1180,1245,3095,1655
1955,1180,1245,3095,1655
1956,1180,1250,3095,1660
1957,1185,1255,3095,1665
1958,1185,1255,3095,1665
1959,1185,1260,3095,1670
1960,1185,1260,3095,1670
1961,1190,1265,3095,1675
1962,1190,1265,3095,1680
1963,1190,1265,3095,1680
1964,1190,1270,3095,1685
1965,1190,1270,3095,1685
1966,1190,1275,3095,1690
1967,1190,1280,3095,1695
1968,1195,1285,3095,1700
1969,1195,1290,3100,1705
1970,1195,1290,3100,1705
1971,1195,1295,3100,1710
1972,1195,1295,3100,1710
1973,1195,1295,3100,1710
1974,1195,1300,3100,1715
1975,1195,1305,3100,1720
1976,1195,1310,3100,1725
1977,1195,1315,3100,1730
1978,1190,1315,3100,1730
1979,1190,1315,3100,1730
1980,1190,1315,3100,1730
1981,1195,1320,3100,1735
1982,1195,1320,3100,1735
1983,1195,1320,3100,1735
1984,1195,1320,3100,1735
1985,1195,1325,3100,1740
1986,1195,1330,3100,1745
1987,1195,1335,3100,1750
1988,1195,1340,3100,1755
1989,1195,1340,3100,1755
1990,1195,1345,3100,1760
1991,1195,1350,3100,1765
1992,1195,1355,3100,1770
1993,1195,1355,3105,1775
1994,1195,1360,3105,1775
1995,1200,1365,3105,1780
1996,1200,1365,3105,1780
1997,1200,1370,3105,1785
1998,1200,1375,3105,1790
1999,1200,1375,3105,1790
2000,1200,1380,3105,1795
2001,1205,1385,3105,1800
2002,1210,1390,3105,1805
2003,1210,1395,3105,1810
2004,1210,1400,3105,1815
2005,1215,1405,3105,1820
2006,1215,1405,3105,1820
2007,1215,1410,3105,1825
2008,1215,1410,3105,1825
2009,1220,1415,3105,1830
2010,1225,1420,3105,1835
2011,1225,1420,3105,1835
2012,1225,1425,3105,1840
2013,1225,1430,3105,1845
2014,1225,1430,3105,1845
2015,1225,1430,3105,1845
2016,1230,1435,3105,1850
2017,1235,1440,3105,1855
2018,1240,1445,3105,1860
2019,1240,1445,3105,1865
2020,1240,1445,3105,1865
2021,1240,1445,3105,1865
2022,1245,1450,3105,1870
2023,1245,1450,3105,1870
2024,1245,1450,3105,1870
2025,1250,1455,3105,1875
2026,1250,1455,3105,1875
2027,1250,1460,3105,1880
2028,1250,1465,3105,1885
2029,1255,1470,3105,1890
2030,1255,1470,3105,1925
2031,1255,1470,3105,1925
2032,1255,1470,3105,1925
2033,1255,1475,3105,1930
2034,1255,1475,3105,1930
